단어,개체명 인식,id,***
올리려고,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
"했는데,",O,OnefBkS-osM,
 ,O,OnefBkS-osM,
너무,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
일이,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
많았어서,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
썸넬,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
제작을,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
못한,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
탓에,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
화요일,O,OnefBkS-osM,
에,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
올리게,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
됐네요,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
ㅠㅅㅠ,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
그래도,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
분량,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
긴,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
영상임에도,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
유튜브,O,OnefBkS-osM,
가,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
빨리,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
올려준,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
덕에,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
수월하게,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
업로드돼서,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
다행이에요,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
??,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
그럼,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
긴말은,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
줄이고,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
긴영상으로,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
봐주세요!,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
감사합니다??,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
-----------------------------------------------------------,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
??Timeline??,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
0:00,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
Intro,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
1:21,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
10월 9일,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
1:27,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
옥천,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
대박집(,O,OnefBkS-osM,
생선국수,O,OnefBkS-osM,
",",O,OnefBkS-osM,
 ,O,OnefBkS-osM,
생선국밥,O,OnefBkS-osM,
",",O,OnefBkS-osM,
 ,O,OnefBkS-osM,
도리뱅뱅,O,OnefBkS-osM,
),O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
6:47,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
옥천,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
둔주봉,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
7:28,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
청주,B_LOC,OnefBkS-osM,
 ,O,OnefBkS-osM,
고선재,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
청주,B_LOC,OnefBkS-osM,
 ,O,OnefBkS-osM,
빵투어,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
-,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
8:44,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
김관식빵집,B_CAF,OnefBkS-osM,
",",O,OnefBkS-osM,
 ,O,OnefBkS-osM,
10:22,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
안셈,B_CAF,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
15:28,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
청주,B_LOC,OnefBkS-osM,
 ,O,OnefBkS-osM,
옛역사문화공원,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
15:56,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
청주,B_LOC,OnefBkS-osM,
 ,O,OnefBkS-osM,
바램(,B_RES,OnefBkS-osM,
양고기,O,OnefBkS-osM,
),O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
20:58,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
야밤,O,OnefBkS-osM,
의,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
빵파티????????,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
29:20:00,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
10월 10일,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
-,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
런닝&응원무&,O,OnefBkS-osM,
자전거,O,OnefBkS-osM,
로,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
시작!,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
35:06:00,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
청주,B_LOC,OnefBkS-osM,
 ,O,OnefBkS-osM,
정북동토성,B_TOR,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
35:47:00,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
청주,B_LOC,OnefBkS-osM,
 ,O,OnefBkS-osM,
상당산성,B_TOR,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
36:08:00,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
청주,B_LOC,OnefBkS-osM,
 ,O,OnefBkS-osM,
듀레베이커리,B_CAF,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
41:18:00,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
청주,B_LOC,OnefBkS-osM,
 ,O,OnefBkS-osM,
소로리,B_RES,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
44:56:00,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
청주,B_LOC,OnefBkS-osM,
 ,O,OnefBkS-osM,
쫄쫄호떡,B_RES,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
47:16:00,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
청주,B_LOC,OnefBkS-osM,
 ,O,OnefBkS-osM,
빈스가든,B_CAF,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
47:33:00,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
빵,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
&,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
치킨,O,OnefBkS-osM,
파티,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
1:01:45,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
10월 11일,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
1:02:32,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
역대급,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
하체,O,OnefBkS-osM,
운동,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
1:14:02,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
식단(,O,OnefBkS-osM,
메밀김밥,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
/,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
닭찌양배추볶음,O,OnefBkS-osM,
),O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
-----------------------------------------------------------,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
#유지어터,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
#유지어트,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
#유지어트브이로그,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
#다이어터,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
#다이어트,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
#다이어트브이로그,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
-----------------------------------------------------------,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
-----------------------------------------------------------,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
Music,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
provided,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
by,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
브금,O,OnefBkS-osM,
대통령,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
♬,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
소꿉친구,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
-,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
h,O,OnefBkS-osM,
ttp,O,OnefBkS-osM,
s://,O,OnefBkS-osM,
youtu.be/Q2a4ZUtYoJ0,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
♬,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
아기,O,OnefBkS-osM,
고양이,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
-,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
https,O,OnefBkS-osM,
://,O,OnefBkS-osM,
youtu.be/1rL7sardFIU,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
-----------------------------------------------------------,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
Music,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
provided,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
by,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
Vlog,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
No,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
Copyright,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
Music.,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
♬,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
Don't,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
worry(,O,OnefBkS-osM,
Ikson,O,OnefBkS-osM,
),O,OnefBkS-osM,
 ,O,OnefBkS-osM,
https://,O,OnefBkS-osM,
youtu.be,O,OnefBkS-osM,
/KjhtBtFa1zc,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
-----------------------------------------------------------,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
Music,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
provided,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
by,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
오늘,O,OnefBkS-osM,
의,O,OnefBkS-osM,
 ,O,OnefBkS-osM,
일기,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
https://,O,OnefBkS-osM,
youtube,O,OnefBkS-osM,
.com,O,OnefBkS-osM,
/,O,OnefBkS-osM,
channel/UCM4rFS9nLw2AiBNiDWBNCh,O,OnefBkS-osM,
g,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,OnefBkS-osM,
-----------------------------------------------------------,O,OnefBkS-osM,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
안녕하세요,O,-GlTXmN0628,
 ,O,-GlTXmN0628,
팍언니TV,O,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,-GlTXmN0628,
청주핫플레이스,O,-GlTXmN0628,
 ,O,-GlTXmN0628,
당일치기,O,-GlTXmN0628,
 ,O,-GlTXmN0628,
브이로그입니다,O,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,-GlTXmN0628,
청주,B_LOC,-GlTXmN0628,
여행계획하신다면,O,-GlTXmN0628,
 ,O,-GlTXmN0628,
저처럼??,O,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,-GlTXmN0628,
#,O,-GlTXmN0628,
청주,B_LOC,-GlTXmN0628,
브리밍,B_CAF,-GlTXmN0628,
 ,O,-GlTXmN0628,
#,O,-GlTXmN0628,
청주운도의집,B_TOR,-GlTXmN0628,
 ,O,-GlTXmN0628,
#,O,-GlTXmN0628,
청주정북동토성,B_TOR,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,-GlTXmN0628,
#,O,-GlTXmN0628,
청주카페로드비,B_CAF,-GlTXmN0628,
 ,O,-GlTXmN0628,
#,O,-GlTXmN0628,
청주하이르방,B_RES,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,-GlTXmN0628,
#,O,-GlTXmN0628,
청주카페고트,B_CAF,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,-GlTXmN0628,
어떨까요,O,-GlTXmN0628,
 ,O,-GlTXmN0628,
ㅎ,O,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,-GlTXmN0628,
도움되면,O,-GlTXmN0628,
 ,O,-GlTXmN0628,
좋겠어요,O,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,-GlTXmN0628,
사용한음악,O,-GlTXmN0628,
 ,O,-GlTXmN0628,
vllo,O,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,-GlTXmN0628,
자세히,O,-GlTXmN0628,
 ,O,-GlTXmN0628,
알고싶다면,O,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,-GlTXmN0628,
blog.naver.com/mitin8688,O,-GlTXmN0628,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
청주,B_LOC,DyKKJQvCetI,
 ,O,DyKKJQvCetI,
브이로그,O,DyKKJQvCetI,
ㅡㅡㅡ,ㅡㅡㅡ,DyKKJQvCetI,
카페,O,DyKKJQvCetI,
 ,O,DyKKJQvCetI,
아트빈,B_CAF,DyKKJQvCetI,
ㅡㅡㅡ,ㅡㅡㅡ,DyKKJQvCetI,
중앙탑,B_RES,DyKKJQvCetI,
막국수,I_RES,DyKKJQvCetI,
ㅡㅡㅡ,ㅡㅡㅡ,DyKKJQvCetI,
썬,O,DyKKJQvCetI,
이네서,O,DyKKJQvCetI,
 ,O,DyKKJQvCetI,
복숭아,O,DyKKJQvCetI,
 ,O,DyKKJQvCetI,
그릭요거트,O,DyKKJQvCetI,
 ,O,DyKKJQvCetI,
만들기,O,DyKKJQvCetI,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,XeEQ9ms6--E,
청주,B_LOC,XeEQ9ms6--E,
여행,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
#,O,XeEQ9ms6--E,
1박2일,O,XeEQ9ms6--E,
국내여행,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
#,O,XeEQ9ms6--E,
청주,B_LOC,XeEQ9ms6--E,
맛집,O,XeEQ9ms6--E,
ㅡㅡㅡ,ㅡㅡㅡ,XeEQ9ms6--E,
지난,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
번,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
"업로드했던,",O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
청주,B_LOC,XeEQ9ms6--E,
여행,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
영상을,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
많이들,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
봐주셔서!,O,XeEQ9ms6--E,
ㅡㅡㅡ,ㅡㅡㅡ,XeEQ9ms6--E,
이번에,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
또,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
청주,B_LOC,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
간김에,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
만들어왔어요,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
:),O,XeEQ9ms6--E,
ㅡㅡㅡ,ㅡㅡㅡ,XeEQ9ms6--E,
이번엔,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
남편,O,XeEQ9ms6--E,
과,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
"함께,",O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
시댁,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
방문,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
겸,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
다녀왔습니다!,O,XeEQ9ms6--E,
ㅡㅡㅡ,ㅡㅡㅡ,XeEQ9ms6--E,
인스타,O,XeEQ9ms6--E,
에서만,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
유명한,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
갬성,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
맛집,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
"말고,",O,XeEQ9ms6--E,
ㅡㅡㅡ,ㅡㅡㅡ,XeEQ9ms6--E,
리얼,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
청주,B_LOC,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
맛집,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
육거리,B_RES,XeEQ9ms6--E,
춘천닭갈비,I_RES,XeEQ9ms6--E,
도,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
먹고!,O,XeEQ9ms6--E,
ㅡㅡㅡ,ㅡㅡㅡ,XeEQ9ms6--E,
수암골,B_TOR,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
가서,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
"카페도가고,",O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
장군집도,B_RES,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
가고~,O,XeEQ9ms6--E,
운보,B_TOR,XeEQ9ms6--E,
의집도가고~,I_TOR,XeEQ9ms6--E,
ㅡㅡㅡ,ㅡㅡㅡ,XeEQ9ms6--E,
알차게,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
잘,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
다녀왔습니다!,O,XeEQ9ms6--E,
ㅡㅡㅡ,ㅡㅡㅡ,XeEQ9ms6--E,
오늘,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
영상도,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
보러,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
와주셔서,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
곰아오요,O,XeEQ9ms6--E,
 ,O,XeEQ9ms6--E,
??,O,XeEQ9ms6--E,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,wcK7XdntL2Q,
고등학생,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
#결혼식,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
#예식장,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
#뷔페,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
#,O,wcK7XdntL2Q,
수암골,B_TOR,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
#,O,wcK7XdntL2Q,
청주,B_LOC,wcK7XdntL2Q,
카페,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
#,O,wcK7XdntL2Q,
청주,B_LOC,wcK7XdntL2Q,
ㅡㅡㅡ,ㅡㅡㅡ,wcK7XdntL2Q,
브금,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
:,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
[,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
브금,O,wcK7XdntL2Q,
대통령,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
],O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
매번,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
이쁜,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
BGM,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
사용,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
중이에요,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
",",O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
감사합니다,O,wcK7XdntL2Q,
 ,O,wcK7XdntL2Q,
?,O,wcK7XdntL2Q,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
2019.04.20,O,EVfZE1Ap6ro,
ㅡㅡㅡ,ㅡㅡㅡ,EVfZE1Ap6ro,
오전,O,EVfZE1Ap6ro,
에,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
결혼식,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
갔다가,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
내덕분,O,EVfZE1Ap6ro,
식가서,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
도너츠,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
사고,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
친구,O,EVfZE1Ap6ro,
랑,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
청주국립현대미술관,B_TOR,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
갔다가,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
상당산성가,B_TOR,EVfZE1Ap6ro,
서,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
벚꽃,O,EVfZE1Ap6ro,
보고,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
저와,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
친구,O,EVfZE1Ap6ro,
들이,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
좋아하는,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
청주,B_LOC,EVfZE1Ap6ro,
맛집,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
왕뚝배기에서,B_RES,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
감자탕,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
먹고,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
수암골,B_TOR,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
그날,B_CAF,EVfZE1Ap6ro,
제주,I_CAF,EVfZE1Ap6ro,
에서,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
커피,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
마신,O,EVfZE1Ap6ro,
 ,O,EVfZE1Ap6ro,
