단어,개체명 인식,id,***
 ,O,vEf2TdOMpQs,
Blue Sky,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
(Vlog,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
No,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Copyright,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Music),O,vEf2TdOMpQs,
ㅡㅡㅡ,ㅡㅡㅡ,vEf2TdOMpQs,
Music,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
provided,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
by,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Vlog,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
No,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Copyright,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Music.,O,vEf2TdOMpQs,
ㅡㅡㅡ,ㅡㅡㅡ,vEf2TdOMpQs,
Video,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Link:,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
http,O,vEf2TdOMpQs,
s://,O,vEf2TdOMpQs,
youtu.be/Hf6vHY0lQTI,O,vEf2TdOMpQs,
ㅡㅡㅡ,ㅡㅡㅡ,vEf2TdOMpQs,
Song:,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Nekzlo,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
-,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Island,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
(Vlog,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
No,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Copyright,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Music),O,vEf2TdOMpQs,
ㅡㅡㅡ,ㅡㅡㅡ,vEf2TdOMpQs,
Music,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
promoted,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
by,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Vlog,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
No,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Copyright,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Music.,O,vEf2TdOMpQs,
ㅡㅡㅡ,ㅡㅡㅡ,vEf2TdOMpQs,
Video,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
Link:,O,vEf2TdOMpQs,
 ,O,vEf2TdOMpQs,
h,O,vEf2TdOMpQs,
ttp,O,vEf2TdOMpQs,
s://,O,vEf2TdOMpQs,
youtu,O,vEf2TdOMpQs,
.be/,O,vEf2TdOMpQs,
6UW4dOfLuEY,O,vEf2TdOMpQs,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,Czk6C1e3ycc,
대전,B_LOC,Czk6C1e3ycc,
여행,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
#,O,Czk6C1e3ycc,
성심당,B_CAF,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
#다다르다,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
#,O,Czk6C1e3ycc,
대전,B_LOC,Czk6C1e3ycc,
vlog,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
#여행브이로그,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
#여행vlog,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
#,O,Czk6C1e3ycc,
오씨칼국수,B_RES,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,Czk6C1e3ycc,
대전,B_LOC,Czk6C1e3ycc,
..,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
너무,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
재밌다...,O,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,Czk6C1e3ycc,
동기,O,Czk6C1e3ycc,
가,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
고향으로,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
내려가서,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
동기,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
만나러,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
대전,B_LOC,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
다녀왔습니다.,O,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,Czk6C1e3ycc,
제,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
웃음,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
지뢰,O,Czk6C1e3ycc,
들과,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
함께한,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
대전,B_LOC,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
여행,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
한 번,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
감상하시지요..,O,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,Czk6C1e3ycc,
음악정보,O,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,Czk6C1e3ycc,
??Music,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
provided,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
by,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
브금,O,Czk6C1e3ycc,
대통령,O,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,Czk6C1e3ycc,
Track뽀짝뽀짝httpsyoutubedaKWWCbsuAo,O,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,Czk6C1e3ycc,
Son,O,Czk6C1e3ycc,
g,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
:,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
Bubble,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
Love,O,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,Czk6C1e3ycc,
Music,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
promoted,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
by,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
프리뮤직,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
Vlog,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
Copyright,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
Free,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
Music,O,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,Czk6C1e3ycc,
LinkhttpsyoutubefrXFsmO6pZ0,O,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,Czk6C1e3ycc,
??Song,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
:,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
샛별,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
-,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
솜뭉치,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
/,O,Czk6C1e3ycc,
 ,O,Czk6C1e3ycc,
h,O,Czk6C1e3ycc,
ttp,O,Czk6C1e3ycc,
s://,O,Czk6C1e3ycc,
youtu.be/X_iSipLXcg0,O,Czk6C1e3ycc,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[쳐먹는일기#,O,vKrkh9ZNrrc,
5,O,vKrkh9ZNrrc,
],O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
대전,B_LOC,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
동생,O,vKrkh9ZNrrc,
네,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
가서,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
오지게,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
먹는,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
브이로그,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
1,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
|,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
성심당,B_CAF,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
당면튀김떡볶이,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
마라탕,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
파스타,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
마카롱,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
1박2일,O,vKrkh9ZNrrc,
로,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
대전,B_LOC,vKrkh9ZNrrc,
에,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
동생,O,vKrkh9ZNrrc,
네집에,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
갔다왔다,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
벌써,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
몇주전이냐...?,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
증말,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
오지게,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
먹고왔다,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
엄빠,O,vKrkh9ZNrrc,
도,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
오라해서,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
오랜만에,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
가족,O,vKrkh9ZNrrc,
들이,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
모였당??,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
성심당,B_CAF,vKrkh9ZNrrc,
도,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
털고,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
개,O,vKrkh9ZNrrc,
맛있눈,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
떡볶이,O,vKrkh9ZNrrc,
도,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
먹고,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
마카롱,O,vKrkh9ZNrrc,
도,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
먹었당,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
사실,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
성호,O,vKrkh9ZNrrc,
가,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
파스타,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
해준다고,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
오라고,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
꼬셔서,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
갔쯤ㅎ,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
그래서,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
파스타,O,vKrkh9ZNrrc,
도,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
얻어먹고,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
마라탕,O,vKrkh9ZNrrc,
도,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
먹규,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
헥헥,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
배불러,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
김성호,O,vKrkh9ZNrrc,
가,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
입맛,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
없다고,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
같이,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
많이,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
못먹어줘서,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
좀,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
아쉽^^,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
2편,O,vKrkh9ZNrrc,
다음날,O,vKrkh9ZNrrc,
도,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
또,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
겁나먹움ㅋㅋㅋㅋ,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
#먹방,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
#먹방브이로그,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
#,O,vKrkh9ZNrrc,
대전,B_LOC,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
1:52,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
해피치스마일,B_RES,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
중국당면튀김,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
떡볶이,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
허니버터감자칩,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
통모짜튀김,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
4:57,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
성심당,B_CAF,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
치즈퐁듀,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
프레첼빵,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
치즈케이크피자,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
순수롤,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
명란바게트,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
&,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
마카롱,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
크림브륄레,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
바닐라,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
초코나무숲,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
황치즈,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
후르트링,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
10:23,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
식빵,O,vKrkh9ZNrrc,
에,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
토마토,O,vKrkh9ZNrrc,
쨈,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
11:17,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
순대들깨파스타,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
12:18,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
바질페스토,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
파스타,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
13:37,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
마라탕 꿔바로우,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,vKrkh9ZNrrc,
16:25,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
성심당 튀김소보로,B_CAF,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
우유고로케,O,vKrkh9ZNrrc,
 ,O,vKrkh9ZNrrc,
미니초코메아리,O,vKrkh9ZNrrc,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
대전광역시,B_LOC,ikutZuMfJok,
 ,O,ikutZuMfJok,
은행동,B_LOC,ikutZuMfJok,
",",O,ikutZuMfJok,
 ,O,ikutZuMfJok,
대흥동,B_LOC,ikutZuMfJok,
ㅡㅡㅡ,ㅡㅡㅡ,ikutZuMfJok,
?,O,ikutZuMfJok,
 ,O,ikutZuMfJok,
폴리스백,B_CAF,ikutZuMfJok,
 ,O,ikutZuMfJok,
[,O,ikutZuMfJok,
대전광역시,B_LOC,ikutZuMfJok,
 ,O,ikutZuMfJok,
중구,O,ikutZuMfJok,
 ,O,ikutZuMfJok,
중앙로112번길,O,ikutZuMfJok,
 ,O,ikutZuMfJok,
23,O,ikutZuMfJok,
],O,ikutZuMfJok,
ㅡㅡㅡ,ㅡㅡㅡ,ikutZuMfJok,
??,O,ikutZuMfJok,
 ,O,ikutZuMfJok,
도프차일드키친,B_RES,ikutZuMfJok,
 ,O,ikutZuMfJok,
[,O,ikutZuMfJok,
대전광역시,B_LOC,ikutZuMfJok,
 ,O,ikutZuMfJok,
중구,O,ikutZuMfJok,
 ,O,ikutZuMfJok,
대흥로,O,ikutZuMfJok,
