단어,개체명 인식,id
크림듬뿍마늘빵,O,c6Tl-zcLPlA
+,O,c6Tl-zcLPlA
딸기타르트,O,c6Tl-zcLPlA
+,O,c6Tl-zcLPlA
티라미수,O,c6Tl-zcLPlA
#NAME?,O,c6Tl-zcLPlA
 ,O,c6Tl-zcLPlA
자매,O,c6Tl-zcLPlA
"여행(ENG,JP",O,c6Tl-zcLPlA
 ,O,c6Tl-zcLPlA
SUB),O,c6Tl-zcLPlA
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[ENG/繁中字/ti?ng,O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
Vi?t-sub],O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
대구,B_LOC,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
여행,O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
②,O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
┃,O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
1일차,O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
:,O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
대구,B_LOC,MgTWyKNjgAA
도심,O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
여행코스,O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
1편,O,MgTWyKNjgAA
_,O,MgTWyKNjgAA
대구,B_LOC,MgTWyKNjgAA
"가볼만한곳,",O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
대구,B_LOC,MgTWyKNjgAA
"맛집,",O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
대구,B_LOC,MgTWyKNjgAA
"여행코스,",O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
동성로,O,MgTWyKNjgAA
"카페,",O,MgTWyKNjgAA
 ,O,MgTWyKNjgAA
대구시티투어,O,MgTWyKNjgAA
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[,O,WxZPUcnmyo8
대구,B_LOC,WxZPUcnmyo8
여행],O,WxZPUcnmyo8
 ,O,WxZPUcnmyo8
대구,B_LOC,WxZPUcnmyo8
 ,O,WxZPUcnmyo8
수성구,O,WxZPUcnmyo8
를,O,WxZPUcnmyo8
 ,O,WxZPUcnmyo8
즐기는,O,WxZPUcnmyo8
 ,O,WxZPUcnmyo8
방법!,O,WxZPUcnmyo8
 ,O,WxZPUcnmyo8
01-02,O,WxZPUcnmyo8
(cc:,O,WxZPUcnmyo8
 ,O,WxZPUcnmyo8
한국어,O,WxZPUcnmyo8
자막),O,WxZPUcnmyo8
 ,O,WxZPUcnmyo8
|,O,WxZPUcnmyo8
 ,O,WxZPUcnmyo8
일본,O,WxZPUcnmyo8
여자,O,WxZPUcnmyo8
 ,O,WxZPUcnmyo8
레이짱,O,WxZPUcnmyo8
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[ENG/繁中字/ti?ng,O,A8xAWrbpqjU
 ,O,A8xAWrbpqjU
Vi?t-sub],O,A8xAWrbpqjU
대구,B_LOC,A8xAWrbpqjU
 ,O,A8xAWrbpqjU
여행,O,A8xAWrbpqjU
 ,O,A8xAWrbpqjU
③,O,A8xAWrbpqjU
 ,O,A8xAWrbpqjU
┃,O,A8xAWrbpqjU
 ,O,A8xAWrbpqjU
1일차,O,A8xAWrbpqjU
 ,O,A8xAWrbpqjU
:,O,A8xAWrbpqjU
 ,O,A8xAWrbpqjU
대구,B_LOC,A8xAWrbpqjU
도심,O,A8xAWrbpqjU
 ,O,A8xAWrbpqjU
여행코스,O,A8xAWrbpqjU
 ,O,A8xAWrbpqjU
2편,O,A8xAWrbpqjU
(,O,A8xAWrbpqjU
대구시티투어,O,A8xAWrbpqjU
)_,O,A8xAWrbpqjU
대구,B_LOC,A8xAWrbpqjU
가볼만한,O,A8xAWrbpqjU
"곳,",O,A8xAWrbpqjU
대구,B_LOC,A8xAWrbpqjU
"맛집,",O,A8xAWrbpqjU
대구,B_LOC,A8xAWrbpqjU
여행코스,O,A8xAWrbpqjU
근대문화골목,O,A8xAWrbpqjU
",",O,A8xAWrbpqjU
서문시장,B_TOR,A8xAWrbpqjU
",",O,A8xAWrbpqjU
서문시장,B_TOR,A8xAWrbpqjU
맛집,O,A8xAWrbpqjU
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
대구,B_LOC,LU0JUflVxzU
 ,O,LU0JUflVxzU
라이더,O,LU0JUflVxzU
분들의,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
성지,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
헐티재,O,LU0JUflVxzU
",",O,LU0JUflVxzU
 ,O,LU0JUflVxzU
팔조령,B_TOR,LU0JUflVxzU
 ,O,LU0JUflVxzU
업힐,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
라이딩,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
코스,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
다녀왔어요~,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
대구,B_LOC,LU0JUflVxzU
 ,O,LU0JUflVxzU
자전거,O,LU0JUflVxzU
여행,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
헐팔코스,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
/,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
cycling,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
around,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
korea,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
"(gpx파일,",O,LU0JUflVxzU
 ,O,LU0JUflVxzU
코스정보,O,LU0JUflVxzU
 ,O,LU0JUflVxzU
제공),O,LU0JUflVxzU
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
일상,O,bTkBDfR43pE
 ,O,bTkBDfR43pE
vlog),O,bTkBDfR43pE
 ,O,bTkBDfR43pE
대구,B_LOC,bTkBDfR43pE
중고명품,O,bTkBDfR43pE
 ,O,bTkBDfR43pE
고이비토 대구동성로본점,O,bTkBDfR43pE
 ,O,bTkBDfR43pE
방문기,O,bTkBDfR43pE
 ,O,bTkBDfR43pE
!,O,bTkBDfR43pE
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[ENG/繁中字/ti?ng,O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
Vi?t-sub],O,dZ4ef67HyCI
대구,B_LOC,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
여행,O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
①,O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
┃,O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
1일차,O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
:,O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
대구공항,O,dZ4ef67HyCI
에서,O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
도심,O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
이동하기(여행,O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
기본,O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
정보)_,O,dZ4ef67HyCI
대구,B_LOC,dZ4ef67HyCI
"가볼만한곳,",O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
대구,B_LOC,dZ4ef67HyCI
"맛집,",O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
대구공항,O,dZ4ef67HyCI
",",O,dZ4ef67HyCI
 ,O,dZ4ef67HyCI
대구,B_LOC,dZ4ef67HyCI
여행코스,O,dZ4ef67HyCI
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
(,O,v0kBGsbg54Y
EN,O,v0kBGsbg54Y
/CN,O,v0kBGsbg54Y
/TW,O,v0kBGsbg54Y
/VN SUB,O,v0kBGsbg54Y
)【,O,v0kBGsbg54Y
EP.,O,v0kBGsbg54Y
01-01,O,v0kBGsbg54Y
】,O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
나혼자,O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
대구,B_LOC,v0kBGsbg54Y
여행,O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
"시작│국내여행지,",O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
대구,B_LOC,v0kBGsbg54Y
"여행코스,",O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
"국내여행영상,",O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
대구,B_LOC,v0kBGsbg54Y
"가볼만한곳,",O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
혼자여행,O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
"국내,",O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
"혼자여행브이로그,",O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
daegu,O,v0kBGsbg54Y
 ,O,v0kBGsbg54Y
trip,O,v0kBGsbg54Y
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[ENG/繁中字/ti?ng,O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
Vi?t-sub],O,5XsFJIVGEtE
대구,B_LOC,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
여행,O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
④,O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
┃,O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
1일차,O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
:,O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
대구,B_LOC,5XsFJIVGEtE
도심,O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
여행코스,O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
3편,O,5XsFJIVGEtE
(,O,5XsFJIVGEtE
대구시티투어,O,5XsFJIVGEtE
)_,O,5XsFJIVGEtE
대구,B_LOC,5XsFJIVGEtE
"가볼만한곳,",O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
대구,B_LOC,5XsFJIVGEtE
"여행코스,",O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
서문시장,B_TOR,5XsFJIVGEtE
",",O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
앞산전망대,B_TOR,5XsFJIVGEtE
",",O,5XsFJIVGEtE
 ,O,5XsFJIVGEtE
수성못,B_TOR,5XsFJIVGEtE
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
(ENG),O,mCawg_5KXsA
 ,O,mCawg_5KXsA
대구,B_LOC,mCawg_5KXsA
 ,O,mCawg_5KXsA
메리어트 호텔,O,mCawg_5KXsA
 ,O,mCawg_5KXsA
뷔페,O,mCawg_5KXsA
 ,O,mCawg_5KXsA
등,O,mCawg_5KXsA
 ,O,mCawg_5KXsA
전체둘러보기,O,mCawg_5KXsA
 ,O,mCawg_5KXsA
대구,B_LOC,mCawg_5KXsA
여행,O,mCawg_5KXsA
 ,O,mCawg_5KXsA
KORE,O,mCawg_5KXsA
A,O,mCawg_5KXsA
 ,O,mCawg_5KXsA
TRAVEL,O,mCawg_5KXsA
 ,O,mCawg_5KXsA
Daegu,O,mCawg_5KXsA
 ,O,mCawg_5KXsA
Marriott,O,mCawg_5KXsA
 ,O,mCawg_5KXsA
Hotel,O,mCawg_5KXsA
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[,O,gsv9WsruDKM
대구,B_LOC,gsv9WsruDKM
여행],O,gsv9WsruDKM
 ,O,gsv9WsruDKM
비정상회담,O,gsv9WsruDKM
에,O,gsv9WsruDKM
 ,O,gsv9WsruDKM
제가,O,gsv9WsruDKM
 ,O,gsv9WsruDKM
한국,O,gsv9WsruDKM
대표,O,gsv9WsruDKM
로,O,gsv9WsruDKM
 ,O,gsv9WsruDKM
나가도,O,gsv9WsruDKM
 ,O,gsv9WsruDKM
될까요...?,O,gsv9WsruDKM
 ,O,gsv9WsruDKM
수성구,O,gsv9WsruDKM
 ,O,gsv9WsruDKM
투어,O,gsv9WsruDKM
 ,O,gsv9WsruDKM
01-02,O,gsv9WsruDKM
 ,O,gsv9WsruDKM
|,O,gsv9WsruDKM
 ,O,gsv9WsruDKM
일본,O,gsv9WsruDKM
여자,O,gsv9WsruDKM
 ,O,gsv9WsruDKM
레이짱,O,gsv9WsruDKM
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[,O,cuSzZb6zG6g
대구,B_LOC,cuSzZb6zG6g
여행],O,cuSzZb6zG6g
 ,O,cuSzZb6zG6g
대구,B_LOC,cuSzZb6zG6g
에도,O,cuSzZb6zG6g
 ,O,cuSzZb6zG6g
메타세콰이어,O,cuSzZb6zG6g
 ,O,cuSzZb6zG6g
길이,O,cuSzZb6zG6g
 ,O,cuSzZb6zG6g
있다?!,O,cuSzZb6zG6g
 ,O,cuSzZb6zG6g
|,O,cuSzZb6zG6g
 ,O,cuSzZb6zG6g
일본,O,cuSzZb6zG6g
여자,O,cuSzZb6zG6g
 ,O,cuSzZb6zG6g
레이짱,O,cuSzZb6zG6g
 ,O,cuSzZb6zG6g
(JPN/ENG,O,cuSzZb6zG6g
 ,O,cuSzZb6zG6g
SUB),O,cuSzZb6zG6g
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[ENG/繁中字/ti?ng,O,YkS-I_lM6wQ
 ,O,YkS-I_lM6wQ
Vi?t-sub],O,YkS-I_lM6wQ
 ,O,YkS-I_lM6wQ
대구,B_LOC,YkS-I_lM6wQ
 ,O,YkS-I_lM6wQ
여행,O,YkS-I_lM6wQ
 ,O,YkS-I_lM6wQ
⑤,O,YkS-I_lM6wQ
 ,O,YkS-I_lM6wQ
┃,O,YkS-I_lM6wQ
 ,O,YkS-I_lM6wQ
1일차,O,YkS-I_lM6wQ
 ,O,YkS-I_lM6wQ
:,O,YkS-I_lM6wQ
 ,O,YkS-I_lM6wQ
대구,B_LOC,YkS-I_lM6wQ
도심,O,YkS-I_lM6wQ
 ,O,YkS-I_lM6wQ
여행코스,O,YkS-I_lM6wQ
 ,O,YkS-I_lM6wQ
4편,O,YkS-I_lM6wQ
(,O,YkS-I_lM6wQ
대구시티투어,O,YkS-I_lM6wQ
)_,O,YkS-I_lM6wQ
대구,B_LOC,YkS-I_lM6wQ
가볼만한곳,O,YkS-I_lM6wQ
",",O,YkS-I_lM6wQ
김광석거리,B_TOR,YkS-I_lM6wQ
",",O,YkS-I_lM6wQ
대구,B_LOC,YkS-I_lM6wQ
"맛집,",O,YkS-I_lM6wQ
동성로,O,YkS-I_lM6wQ
"맛집,",O,YkS-I_lM6wQ
대구호텔,O,YkS-I_lM6wQ
),O,YkS-I_lM6wQ
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[먹방,O,iIBkJ_UNLcE
 ,O,iIBkJ_UNLcE
브이로그],O,iIBkJ_UNLcE
 ,O,iIBkJ_UNLcE
이거,O,iIBkJ_UNLcE
 ,O,iIBkJ_UNLcE
먹으러,O,iIBkJ_UNLcE
 ,O,iIBkJ_UNLcE
대구,B_LOC,iIBkJ_UNLcE
 ,O,iIBkJ_UNLcE
갔다왔어요!,O,iIBkJ_UNLcE
 ,O,iIBkJ_UNLcE
대구,B_LOC,iIBkJ_UNLcE
의,O,iIBkJ_UNLcE
 ,O,iIBkJ_UNLcE
명물,O,iIBkJ_UNLcE
 ,O,iIBkJ_UNLcE
국대,O,iIBkJ_UNLcE
 ,O,iIBkJ_UNLcE
닭곱새,O,iIBkJ_UNLcE
!,O,iIBkJ_UNLcE
 ,O,iIBkJ_UNLcE
먹방여행★,O,iIBkJ_UNLcE
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[ENG/繁中字/ti?ng,O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
Vi?t-sub],O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
대구,B_LOC,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
여행,O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
⑥,O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
┃,O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
2일차,O,Bp3soHcI7rs
:,O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
대구,B_LOC,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
근교,O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
이동하는,O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
방법_,O,Bp3soHcI7rs
대구,B_LOC,Bp3soHcI7rs
"가볼만한곳,",O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
대구,B_LOC,Bp3soHcI7rs
"여행코스,",O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
대구,B_LOC,Bp3soHcI7rs
"근교가볼만한곳,",O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
경주,O,Bp3soHcI7rs
"여행,",O,Bp3soHcI7rs
 ,O,Bp3soHcI7rs
경주,O,Bp3soHcI7rs
여행코스),O,Bp3soHcI7rs
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
대구,B_LOC,UPjNYeztLY8
 ,O,UPjNYeztLY8
라이딩,O,UPjNYeztLY8
 ,O,UPjNYeztLY8
포기~,O,UPjNYeztLY8
 ,O,UPjNYeztLY8
가끔은,O,UPjNYeztLY8
 ,O,UPjNYeztLY8
뭐,O,UPjNYeztLY8
 ,O,UPjNYeztLY8
이럴때도,O,UPjNYeztLY8
 ,O,UPjNYeztLY8
있는거지...,O,UPjNYeztLY8
 ,O,UPjNYeztLY8
(,O,UPjNYeztLY8
자덕,O,UPjNYeztLY8
부부,O,UPjNYeztLY8
의,O,UPjNYeztLY8
 ,O,UPjNYeztLY8
바람,O,UPjNYeztLY8
여행),O,UPjNYeztLY8
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
(EN/CN/TW/VN,O,BTDGaIPJ68E
 ,O,BTDGaIPJ68E
SUB)【,O,BTDGaIPJ68E
EP.,O,BTDGaIPJ68E
01-04,O,BTDGaIPJ68E
】,O,BTDGaIPJ68E
대구,B_LOC,BTDGaIPJ68E
 ,O,BTDGaIPJ68E
핫플,O,BTDGaIPJ68E
 ,O,BTDGaIPJ68E
카페?,O,BTDGaIPJ68E
 ,O,BTDGaIPJ68E
"│국내여행지,",O,BTDGaIPJ68E
대구,B_LOC,BTDGaIPJ68E
"여행코스,국내여행영상,혼자여행",O,BTDGaIPJ68E
 ,O,BTDGaIPJ68E
"국내,",O,BTDGaIPJ68E
대구,B_LOC,BTDGaIPJ68E
"가볼만한곳,",O,BTDGaIPJ68E
대구,B_LOC,BTDGaIPJ68E
"여행,",O,BTDGaIPJ68E
대구,O,BTDGaIPJ68E
카페브이로그,O,BTDGaIPJ68E
",",O,BTDGaIPJ68E
 ,O,BTDGaIPJ68E
대구,B_LOC,BTDGaIPJ68E
카페,O,BTDGaIPJ68E
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
(ENG,O,0OREamArJqA
 ,O,0OREamArJqA
SUB)[뷰로맨스],O,0OREamArJqA
 ,O,0OREamArJqA
둘,O,0OREamArJqA
이서,O,0OREamArJqA
 ,O,0OREamArJqA
첫,O,0OREamArJqA
 ,O,0OREamArJqA
대구,B_LOC,0OREamArJqA
여행,O,0OREamArJqA
 ,O,0OREamArJqA
-,O,0OREamArJqA
 ,O,0OREamArJqA
1부,O,0OREamArJqA
 ,O,0OREamArJqA
View,O,0OREamArJqA
 ,O,0OREamArJqA
Romance&#39,O,0OREamArJqA
;s,O,0OREamArJqA
 ,O,0OREamArJqA
first,O,0OREamArJqA
 ,O,0OREamArJqA
trip,O,0OREamArJqA
 ,O,0OREamArJqA
to,O,0OREamArJqA
 ,O,0OREamArJqA
Daegu,O,0OREamArJqA
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
sub)왜진작,O,gdJy6jxOsOI
 ,O,gdJy6jxOsOI
안탔을까/찐재미/시티투어/,O,gdJy6jxOsOI
대구,B_LOC,gdJy6jxOsOI
여행/City,O,gdJy6jxOsOI
 ,O,gdJy6jxOsOI
Tour,O,gdJy6jxOsOI
 ,O,gdJy6jxOsOI
Bus/MUST,O,gdJy6jxOsOI
 ,O,gdJy6jxOsOI
DO,O,gdJy6jxOsOI
 ,O,gdJy6jxOsOI
in DAEGU,O,gdJy6jxOsOI
/TRAVEL/FUN/TOUR,O,gdJy6jxOsOI
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
(EN/CN/TW/VN,O,zsXqqvjI_fw
 ,O,zsXqqvjI_fw
SUB)【,O,zsXqqvjI_fw
EP 5-1,O,zsXqqvjI_fw
】,O,zsXqqvjI_fw
 ,O,zsXqqvjI_fw
엄마,O,zsXqqvjI_fw
와,O,zsXqqvjI_fw
 ,O,zsXqqvjI_fw
대구,B_LOC,zsXqqvjI_fw
 ,O,zsXqqvjI_fw
힐링,O,zsXqqvjI_fw
 ,O,zsXqqvjI_fw
여행,O,zsXqqvjI_fw
 ,O,zsXqqvjI_fw
"│국내여행지,",O,zsXqqvjI_fw
대구,O,zsXqqvjI_fw
"여행코스,국내여행영상,",O,zsXqqvjI_fw
대구,O,zsXqqvjI_fw
"가볼만한곳,",O,zsXqqvjI_fw
대구,O,zsXqqvjI_fw
"여행,",O,zsXqqvjI_fw
앞산전망대,B_TOR,zsXqqvjI_fw
",",O,zsXqqvjI_fw
앞산케이블카,O,zsXqqvjI_fw
",",O,zsXqqvjI_fw
모녀,O,zsXqqvjI_fw
여행브이로그,O,zsXqqvjI_fw
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
(EN/CN/TW/VN,O,JS1T_zlQeBM
 ,O,JS1T_zlQeBM
SUB)【,O,JS1T_zlQeBM
EP.,O,JS1T_zlQeBM
04-04,O,JS1T_zlQeBM
】,O,JS1T_zlQeBM
대구,B_LOC,JS1T_zlQeBM
 ,O,JS1T_zlQeBM
강정보,B_TOR,JS1T_zlQeBM
에서,O,JS1T_zlQeBM
 ,O,JS1T_zlQeBM
카트,O,JS1T_zlQeBM
 ,O,JS1T_zlQeBM
라이딩,O,JS1T_zlQeBM
 ,O,JS1T_zlQeBM
"│국내여행지,우정여행추천,",O,JS1T_zlQeBM
대구,B_LOC,JS1T_zlQeBM
"여행코스,국내여행영상,",O,JS1T_zlQeBM
대구,B_LOC,JS1T_zlQeBM
"가볼만한곳,",O,JS1T_zlQeBM
대구,B_LOC,JS1T_zlQeBM
"여행,",O,JS1T_zlQeBM
강정보,B_TOR,JS1T_zlQeBM
",",O,JS1T_zlQeBM
 ,O,JS1T_zlQeBM
강정보,B_TOR,JS1T_zlQeBM
카트,O,JS1T_zlQeBM
",",O,JS1T_zlQeBM
 ,O,JS1T_zlQeBM
강정보바이크,O,JS1T_zlQeBM
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[,O,QEUWiHDMW_I
대구,B_LOC,QEUWiHDMW_I
여행],O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
키가,O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
큰,O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
친구,O,QEUWiHDMW_I
들이랑,O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
여행,O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
다니면,O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
생기는,O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
일...,O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
(,O,QEUWiHDMW_I
수성구투어,O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
속편),O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
ㅣ,O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
일본,O,QEUWiHDMW_I
여자,O,QEUWiHDMW_I
 ,O,QEUWiHDMW_I
레이짱,O,QEUWiHDMW_I
