단어,개체명 인식,id,***
쇼핑,O,1DcLx67c5kA,
 ,O,1DcLx67c5kA,
브이로그,O,1DcLx67c5kA,
 ,O,1DcLx67c5kA,
??,O,1DcLx67c5kA,
 ,O,1DcLx67c5kA,
이케아 고양점,B_TOR,1DcLx67c5kA,
 ,O,1DcLx67c5kA,
"레스토랑,",O,1DcLx67c5kA,
 ,O,1DcLx67c5kA,
"원단,",O,1DcLx67c5kA,
 ,O,1DcLx67c5kA,
"패브릭,",O,1DcLx67c5kA,
 ,O,1DcLx67c5kA,
"자취템,",O,1DcLx67c5kA,
 ,O,1DcLx67c5kA,
랜선,O,1DcLx67c5kA,
 ,O,1DcLx67c5kA,
이케아,B_TOR,1DcLx67c5kA,
 ,O,1DcLx67c5kA,
투어,O,1DcLx67c5kA,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
경기도,O,SLFcAuk-mME,
 ,O,SLFcAuk-mME,
고양,B_LOC,SLFcAuk-mME,
여행,O,SLFcAuk-mME,
 ,O,SLFcAuk-mME,
행주산성,B_TOR,SLFcAuk-mME,
 ,O,SLFcAuk-mME,
나들이,O,SLFcAuk-mME,
 ,O,SLFcAuk-mME,
브이로그,O,SLFcAuk-mME,
 ,O,SLFcAuk-mME,
??,O,SLFcAuk-mME,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
데이트브이로그,O,V4Te0uZwdew,
 ,O,V4Te0uZwdew,
|,O,V4Te0uZwdew,
 ,O,V4Te0uZwdew,
고양스타필드데이트,B_TOR,V4Te0uZwdew,
 ,O,V4Te0uZwdew,
:,O,V4Te0uZwdew,
 ,O,V4Te0uZwdew,
스타필드,B_TOR,V4Te0uZwdew,
"맛집,",O,V4Te0uZwdew,
 ,O,V4Te0uZwdew,
스포츠용품샵,O,V4Te0uZwdew,
 ,O,V4Te0uZwdew,
데카트론,O,V4Te0uZwdew,
",",O,V4Te0uZwdew,
 ,O,V4Te0uZwdew,
와플,O,V4Te0uZwdew,
",",O,V4Te0uZwdew,
 ,O,V4Te0uZwdew,
일상,O,V4Te0uZwdew,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
주말,O,7Fvg2jtdiis,
브이로그/,O,7Fvg2jtdiis,
이케아 고양점,B_TOR,7Fvg2jtdiis,
/,O,7Fvg2jtdiis,
이케아,B_TOR,7Fvg2jtdiis,
 ,O,7Fvg2jtdiis,
아이스크림,O,7Fvg2jtdiis,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
VLOG/일상브이로그,O,XV9e7F6jBjI,
 ,O,XV9e7F6jBjI,
l,O,XV9e7F6jBjI,
 ,O,XV9e7F6jBjI,
고양시,B_LOC,XV9e7F6jBjI,
 ,O,XV9e7F6jBjI,
스타필드,B_TOR,XV9e7F6jBjI,
/,O,XV9e7F6jBjI,
 ,O,XV9e7F6jBjI,
# 2,O,XV9e7F6jBjI,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
VLOG,O,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
|,O,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
일상,O,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
브이로그,O,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
|,O,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
행주산성,B_TOR,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
등산,O,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
|,O,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
일산,B_LOC,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
맛집,O,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
|,O,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
고양,B_LOC,MWHaNQL78S8,
 ,O,MWHaNQL78S8,
이케아,B_TOR,MWHaNQL78S8,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[Vlog],O,E5Mhu9nyg0c,
 ,O,E5Mhu9nyg0c,
커플브이로그ㅣ카페,O,E5Mhu9nyg0c,
 ,O,E5Mhu9nyg0c,
진정성ㅣ,O,E5Mhu9nyg0c,
고양,B_LOC,E5Mhu9nyg0c,
 ,O,E5Mhu9nyg0c,
이케아,B_TOR,E5Mhu9nyg0c,
ㅣ,O,E5Mhu9nyg0c,
레이지버거클럽,B_RES,E5Mhu9nyg0c,
ㅣ,O,E5Mhu9nyg0c,
건대,O,E5Mhu9nyg0c,
 ,O,E5Mhu9nyg0c,
포비,O,E5Mhu9nyg0c,
ㅣ,O,E5Mhu9nyg0c,
커플,O,E5Mhu9nyg0c,
사진ㅣ데이트,O,E5Mhu9nyg0c,
 ,O,E5Mhu9nyg0c,
장소추천ㅣ드라이브장소추천,O,E5Mhu9nyg0c,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[신혼,O,BEIVKuw3VA4,
 ,O,BEIVKuw3VA4,
브이로그]신혼집,O,BEIVKuw3VA4,
 ,O,BEIVKuw3VA4,
살림템,O,BEIVKuw3VA4,
 ,O,BEIVKuw3VA4,
추천/,O,BEIVKuw3VA4,
일산,O,BEIVKuw3VA4,
 ,O,BEIVKuw3VA4,
모드니,O,BEIVKuw3VA4,
",",O,BEIVKuw3VA4,
 ,O,BEIVKuw3VA4,
고양,B_LOC,BEIVKuw3VA4,
 ,O,BEIVKuw3VA4,
이케아,B_TOR,BEIVKuw3VA4,
 ,O,BEIVKuw3VA4,
방문/쇼핑,O,BEIVKuw3VA4,
 ,O,BEIVKuw3VA4,
추천리스트,O,BEIVKuw3VA4,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
VLOG,O,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
|,O,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
고양 스타필드,B_TOR,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
이케아,B_TOR,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
나들이,O,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
브이로그??,O,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
|,O,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
쉑,B_RES,Z52WuT2Bq3Q,
쉑버거,I_RES,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
"먹방,",O,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
플라잉,O,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
타이거 코펜하겐,O,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
??,O,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
(추억의,O,Z52WuT2Bq3Q,
 ,O,Z52WuT2Bq3Q,
"불량식품,",O,Z52WuT2Bq3Q,
솜사탕,O,Z52WuT2Bq3Q,
",",O,Z52WuT2Bq3Q,
고디바,O,Z52WuT2Bq3Q,
),O,Z52WuT2Bq3Q,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
자급자족,O,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
생일파티,O,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
"브이로그,",O,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
고양,B_LOC,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
스타필드,B_TOR,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
"털기,",O,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
아무말,O,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
"대잔치,",O,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
파티,O,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
"준비,",O,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
파티,O,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
음식,O,4bn9Dx546d0,
 ,O,4bn9Dx546d0,
??,O,4bn9Dx546d0,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[육아브이로그,O,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
;,O,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
유아니랑가요,O,rcrqaHiRUy4,
],O,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
경기도,O,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
고양,B_LOC,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
이케아,B_TOR,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
&amp;,O,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
어린이박물관,B_TOR,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
방문기,O,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
_,O,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
아기랑가볼만한곳,O,rcrqaHiRUy4,
 ,O,rcrqaHiRUy4,
추천!,O,rcrqaHiRUy4,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
??,O,I_yNIei4sAo,
 ,O,I_yNIei4sAo,
이케아,B_TOR,I_yNIei4sAo,
 ,O,I_yNIei4sAo,
처음,O,I_yNIei4sAo,
 ,O,I_yNIei4sAo,
가본,O,I_yNIei4sAo,
 ,O,I_yNIei4sAo,
중학생,O,I_yNIei4sAo,
의,O,I_yNIei4sAo,
 ,O,I_yNIei4sAo,
이케아,B_TOR,I_yNIei4sAo,
 ,O,I_yNIei4sAo,
방문기,O,I_yNIei4sAo,
 ,O,I_yNIei4sAo,
??,O,I_yNIei4sAo,
 ,O,I_yNIei4sAo,
고양,B_LOC,I_yNIei4sAo,
 ,O,I_yNIei4sAo,
이케아,B_TOR,I_yNIei4sAo,
 ,O,I_yNIei4sAo,
브이로그,O,I_yNIei4sAo,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG],O,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
일상,O,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
브이로그,O,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
?,O,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
대학생,O,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
선생님,O,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
플니,O,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
고양시,B_LOC,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
일산,B_LOC,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
가로수길,O,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
같이,O,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
갈고양???,O,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
(,O,4zsHdSt-Ff8,
고양시,B_LOC,4zsHdSt-Ff8,
 ,O,4zsHdSt-Ff8,
서포터즈,O,4zsHdSt-Ff8,
/,O,4zsHdSt-Ff8,
가로수길,O,4zsHdSt-Ff8,
/먹방/,O,4zsHdSt-Ff8,
호수공원,B_TOR,4zsHdSt-Ff8,
/,O,4zsHdSt-Ff8,
