단어,개체명 인식,id
전북,O,GgSd9iGOucU
 ,O,GgSd9iGOucU
여행,O,GgSd9iGOucU
 ,O,GgSd9iGOucU
전주사고,B_TOR,GgSd9iGOucU
포쇄현장,I_TOR,GgSd9iGOucU
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
전주,B_LOC,N9t7zSmp74s
 ,O,N9t7zSmp74s
먹방,O,N9t7zSmp74s
 ,O,N9t7zSmp74s
여행!,O,N9t7zSmp74s
 ,O,N9t7zSmp74s
교동석갈비,B_RES,N9t7zSmp74s
+,O,N9t7zSmp74s
전주비빔밥,O,N9t7zSmp74s
+,O,N9t7zSmp74s
다우랑만두,O,N9t7zSmp74s
+,O,N9t7zSmp74s
피순대,O,N9t7zSmp74s
#NAME?,O,N9t7zSmp74s
 ,O,N9t7zSmp74s
카페,O,N9t7zSmp74s
 ,O,N9t7zSmp74s
너무,O,N9t7zSmp74s
 ,O,N9t7zSmp74s
많아...,O,N9t7zSmp74s
 ,O,N9t7zSmp74s
♥,O,N9t7zSmp74s
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
【K】,O,6B6RZD_gRfs
 ,O,6B6RZD_gRfs
전주,B_LOC,6B6RZD_gRfs
 ,O,6B6RZD_gRfs
여행,O,6B6RZD_gRfs
 ,O,6B6RZD_gRfs
전북,O,6B6RZD_gRfs
 ,O,6B6RZD_gRfs
여행,O,6B6RZD_gRfs
 ,O,6B6RZD_gRfs
전주,B_LOC,6B6RZD_gRfs
 ,O,6B6RZD_gRfs
천년전주길,O,6B6RZD_gRfs
의,O,6B6RZD_gRfs
 ,O,6B6RZD_gRfs
남고산성,B_TOR,6B6RZD_gRfs
과,O,6B6RZD_gRfs
 ,O,6B6RZD_gRfs
억경대,B_TOR,6B6RZD_gRfs
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
【K】,O,hEM8hGsmr_s
 ,O,hEM8hGsmr_s
전주,B_LOC,hEM8hGsmr_s
 ,O,hEM8hGsmr_s
여행,O,hEM8hGsmr_s
 ,O,hEM8hGsmr_s
전북,B_LOC,hEM8hGsmr_s
 ,O,hEM8hGsmr_s
여행,O,hEM8hGsmr_s
 ,O,hEM8hGsmr_s
앵무새,B_CAF,hEM8hGsmr_s
카페,I_CAF,hEM8hGsmr_s
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
SUB),O,L0Qai5aibTc
 ,O,L0Qai5aibTc
얼떨결에,O,L0Qai5aibTc
 ,O,L0Qai5aibTc
전주,B_LOC,L0Qai5aibTc
여행,O,L0Qai5aibTc
 ,O,L0Qai5aibTc
"(맛집투어,",O,L0Qai5aibTc
 ,O,L0Qai5aibTc
전주국제영화제,B_TOR,L0Qai5aibTc
",",O,L0Qai5aibTc
 ,O,L0Qai5aibTc
앤쥬,O,L0Qai5aibTc
 ,O,L0Qai5aibTc
만남?),O,L0Qai5aibTc
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
ENG),O,m40OsJKLqrQ
전주,B_LOC,m40OsJKLqrQ
맛집탐방,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
#1,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
&#39,O,m40OsJKLqrQ
;,O,m40OsJKLqrQ
전주초장집,B_RES,m40OsJKLqrQ
&#39,O,m40OsJKLqrQ
;,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
|,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
쯔양,O,m40OsJKLqrQ
님도,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
다녀간,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
대전,O,m40OsJKLqrQ
막장집의,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
본점,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
|,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
생활의달인,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
은둔식달,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
초장김밥,O,m40OsJKLqrQ
",",O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
해물달인,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
!,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
|,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
전주,B_LOC,m40OsJKLqrQ
여행,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
필수코스,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
|,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
오징어볶음,O,m40OsJKLqrQ
",",O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
돌문어,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
등,O,m40OsJKLqrQ
 ,O,m40OsJKLqrQ
먹방,O,m40OsJKLqrQ
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
Sub),O,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
실패없는,O,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
전주,B_LOC,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
한옥마을,B_TOR,pkKhpxKAbLQ
맛집,O,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
투어ㅣ,O,pkKhpxKAbLQ
전동,B_LOC,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
애견동반식당,O,pkKhpxKAbLQ
ㅣ,O,pkKhpxKAbLQ
객리단길,B_TOR,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
핫플레이스,O,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
카페ㅣ,O,pkKhpxKAbLQ
교동집,B_RES,pkKhpxKAbLQ
",",O,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
제니러브스,B_CAF,pkKhpxKAbLQ
ㅣ반려견과,O,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
함께,O,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
다녀온,O,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
여행,O,pkKhpxKAbLQ
 ,O,pkKhpxKAbLQ
vlog,O,pkKhpxKAbLQ
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[VLOG/브이로그],O,HMdftIsWBGM
 ,O,HMdftIsWBGM
1박2일,O,HMdftIsWBGM
 ,O,HMdftIsWBGM
전주,B_LOC,HMdftIsWBGM
여행,O,HMdftIsWBGM
 ,O,HMdftIsWBGM
(,O,HMdftIsWBGM
전주한옥마을,B_TOR,HMdftIsWBGM
ㆍ맛집ㆍ카페ㆍ숙소,O,HMdftIsWBGM
 ,O,HMdftIsWBGM
등),O,HMdftIsWBGM
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[,O,8OmVFdN2Wwo
전주,B_LOC,8OmVFdN2Wwo
여행],O,8OmVFdN2Wwo
 ,O,8OmVFdN2Wwo
7시간,O,8OmVFdN2Wwo
 ,O,8OmVFdN2Wwo
걸린,O,8OmVFdN2Wwo
 ,O,8OmVFdN2Wwo
서울,O,8OmVFdN2Wwo
에서,O,8OmVFdN2Wwo
 ,O,8OmVFdN2Wwo
전주,B_LOC,8OmVFdN2Wwo
 ,O,8OmVFdN2Wwo
택시,O,8OmVFdN2Wwo
요금!!!,O,8OmVFdN2Wwo
 ,O,8OmVFdN2Wwo
얼마나,O,8OmVFdN2Wwo
 ,O,8OmVFdN2Wwo
나올까?!,O,8OmVFdN2Wwo
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
?,O,6tf5W5jX7SE
전주,B_LOC,6tf5W5jX7SE
여행?,O,6tf5W5jX7SE
 ,O,6tf5W5jX7SE
GRWM,O,6tf5W5jX7SE
 ,O,6tf5W5jX7SE
&amp;,O,6tf5W5jX7SE
 ,O,6tf5W5jX7SE
VLOG(Eng),O,6tf5W5jX7SE
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
【K】,O,7LAJIY4gS8s
 ,O,7LAJIY4gS8s
전주,B_LOC,7LAJIY4gS8s
 ,O,7LAJIY4gS8s
여행,O,7LAJIY4gS8s
 ,O,7LAJIY4gS8s
전북,O,7LAJIY4gS8s
 ,O,7LAJIY4gS8s
여행,O,7LAJIY4gS8s
 ,O,7LAJIY4gS8s
아중역레일바이크,B_TOR,7LAJIY4gS8s
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[,O,2129fJf4VdM
V-log,O,2129fJf4VdM
/RoseTV,O,2129fJf4VdM
],O,2129fJf4VdM
전주한옥마을,B_TOR,2129fJf4VdM
 ,O,2129fJf4VdM
체험,O,2129fJf4VdM
 ,O,2129fJf4VdM
/,O,2129fJf4VdM
전주,B_LOC,2129fJf4VdM
여행/,O,2129fJf4VdM
 ,O,2129fJf4VdM
전주,B_LOC,2129fJf4VdM
초코파이 만,O,2129fJf4VdM
들기,O,2129fJf4VdM
 ,O,2129fJf4VdM
Jeonju,O,2129fJf4VdM
 ,O,2129fJf4VdM
Hanok,O,2129fJf4VdM
 ,O,2129fJf4VdM
Village,O,2129fJf4VdM
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
eng?,O,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
엄마,O,XCLI8Fgr5JE
표,O,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
떡볶이,O,XCLI8Fgr5JE
",",O,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
집에서,O,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
겨울,O,XCLI8Fgr5JE
음식,O,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
"먹고,",O,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
전주,B_LOC,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
당일치기,O,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
여행간,O,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
VLOG,O,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
|,O,XCLI8Fgr5JE
 ,O,XCLI8Fgr5JE
오후,O,XCLI8Fgr5JE
일기,O,XCLI8Fgr5JE
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
미스코리아,O,Q3MOAWaUorM
 ,O,Q3MOAWaUorM
친구,O,Q3MOAWaUorM
들과,O,Q3MOAWaUorM
 ,O,Q3MOAWaUorM
떠난,O,Q3MOAWaUorM
 ,O,Q3MOAWaUorM
우정여행,O,Q3MOAWaUorM
 ,O,Q3MOAWaUorM
[국내여행-,O,Q3MOAWaUorM
전주,B_LOC,Q3MOAWaUorM
편],O,Q3MOAWaUorM
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
(eng),O,jGcBhAngQvc
커플,O,jGcBhAngQvc
 ,O,jGcBhAngQvc
브이로그_집에서,O,jGcBhAngQvc
 ,O,jGcBhAngQvc
와플,O,jGcBhAngQvc
해먹고,O,jGcBhAngQvc
 ,O,jGcBhAngQvc
조커,O,jGcBhAngQvc
"보고,",O,jGcBhAngQvc
 ,O,jGcBhAngQvc
전주,B_LOC,jGcBhAngQvc
도,O,jGcBhAngQvc
 ,O,jGcBhAngQvc
다녀오고,O,jGcBhAngQvc
 ,O,jGcBhAngQvc
쇼핑도,O,jGcBhAngQvc
 ,O,jGcBhAngQvc
하는,O,jGcBhAngQvc
 ,O,jGcBhAngQvc
한시간,O,jGcBhAngQvc
 ,O,jGcBhAngQvc
데이트,O,jGcBhAngQvc
 ,O,jGcBhAngQvc
브이로그,O,jGcBhAngQvc
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
(日本語)[,O,18dDWWZdQyo
서울,O,18dDWWZdQyo
",",O,18dDWWZdQyo
전주,B_LOC,18dDWWZdQyo
 ,O,18dDWWZdQyo
맛집,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
여행],O,18dDWWZdQyo
 ,O,18dDWWZdQyo
고독한미식가,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
한국,O,18dDWWZdQyo
편,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
맛집,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
투어,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
(종점,O,18dDWWZdQyo
"숯불갈비, 토방",O,18dDWWZdQyo
),O,18dDWWZdQyo
 ,O,18dDWWZdQyo
여행,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
브이로그,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
/,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
孤?のグルメ,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
韓,B_LOC,18dDWWZdQyo
國,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
食堂,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
ツア?,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
Travel,O,18dDWWZdQyo
 ,O,18dDWWZdQyo
Vlog,O,18dDWWZdQyo
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
전주,B_LOC,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
한옥마을,B_TOR,lTyPzSoc3CY
ㅣ,O,lTyPzSoc3CY
전라북도,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
여행,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
3탄,O,lTyPzSoc3CY
ㅣ,O,lTyPzSoc3CY
코비가,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
만의,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
전주,B_LOC,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
여행,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
코스,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
정복!![국내여행],O,lTyPzSoc3CY
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
전주,B_LOC,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
한옥스테이,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
덕만재,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
-,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
한옥에서,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
"잤는데,",O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
아침,O,lTyPzSoc3CY
은,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
빵,O,lTyPzSoc3CY
?,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
현지인,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
훈남,O,lTyPzSoc3CY
배우,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
초청,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
전주,B_LOC,lTyPzSoc3CY
여행,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
Ep.,O,lTyPzSoc3CY
4,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
한옥스테이와,O,lTyPzSoc3CY
 ,O,lTyPzSoc3CY
빵카페,O,lTyPzSoc3CY
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
전주한옥마을,B_LOC,187KnUIFyKc
",",O,187KnUIFyKc
 ,O,187KnUIFyKc
한국,O,187KnUIFyKc
"여행,",O,187KnUIFyKc
 ,O,187KnUIFyKc
전라도,O,187KnUIFyKc
"여행,",O,187KnUIFyKc
 ,O,187KnUIFyKc
한국여행TV,O,187KnUIFyKc
",",O,187KnUIFyKc
 ,O,187KnUIFyKc
Korea Tour TV,O,187KnUIFyKc
",",O,187KnUIFyKc
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
【K】,O,t880Kyw7MUE
 ,O,t880Kyw7MUE
전주,B_LOC,t880Kyw7MUE
 ,O,t880Kyw7MUE
여행,O,t880Kyw7MUE
 ,O,t880Kyw7MUE
전북,O,t880Kyw7MUE
 ,O,t880Kyw7MUE
여행,O,t880Kyw7MUE
 ,O,t880Kyw7MUE
전주 가맥축제,O,t880Kyw7MUE
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
【K】,O,ZtJB6KXk1zo
 ,O,ZtJB6KXk1zo
전주,B_LOC,ZtJB6KXk1zo
 ,O,ZtJB6KXk1zo
여행,O,ZtJB6KXk1zo
 ,O,ZtJB6KXk1zo
전북,O,ZtJB6KXk1zo
 ,O,ZtJB6KXk1zo
여행,O,ZtJB6KXk1zo
 ,O,ZtJB6KXk1zo
전주,B_LOC,ZtJB6KXk1zo
 ,O,ZtJB6KXk1zo
소설가,O,ZtJB6KXk1zo
 ,O,ZtJB6KXk1zo
최명희,B_TOR,ZtJB6KXk1zo
문학관,I_TOR,ZtJB6KXk1zo
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
먹고또먹고,O,quCjR8UGY7U
 ,O,quCjR8UGY7U
전주,B_LOC,quCjR8UGY7U
 ,O,quCjR8UGY7U
여행,O,quCjR8UGY7U
 ,O,quCjR8UGY7U
VLog,O,quCjR8UGY7U
 ,O,quCjR8UGY7U
(,O,quCjR8UGY7U
한옥마을,B_TOR,quCjR8UGY7U
",",O,quCjR8UGY7U
 ,O,quCjR8UGY7U
전북대,O,quCjR8UGY7U
",",O,quCjR8UGY7U
 ,O,quCjR8UGY7U
"가맥집,",O,quCjR8UGY7U
 ,O,quCjR8UGY7U
한복,O,quCjR8UGY7U
체험,O,quCjR8UGY7U
 ,O,quCjR8UGY7U
),O,quCjR8UGY7U
 ,O,quCjR8UGY7U
l,O,quCjR8UGY7U
 ,O,quCjR8UGY7U
연두콩,O,quCjR8UGY7U
 ,O,quCjR8UGY7U
Yeondukong,O,quCjR8UGY7U
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
SUB),O,oCFaOQaMGaQ
 ,O,oCFaOQaMGaQ
전주,B_LOC,oCFaOQaMGaQ
 ,O,oCFaOQaMGaQ
여행,O,oCFaOQaMGaQ
 ,O,oCFaOQaMGaQ
1박2일,O,oCFaOQaMGaQ
ㅣ,O,oCFaOQaMGaQ
한옥마을,B_LOC,oCFaOQaMGaQ
 ,O,oCFaOQaMGaQ
숙소ㅣ,O,oCFaOQaMGaQ
한복,O,oCFaOQaMGaQ
체험ㅣ국내여행지,O,oCFaOQaMGaQ
 ,O,oCFaOQaMGaQ
추천Travel,O,oCFaOQaMGaQ
 ,O,oCFaOQaMGaQ
vlog,O,oCFaOQaMGaQ
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
【K】,O,GCaOQobLSaM
 ,O,GCaOQobLSaM
전주,B_LOC,GCaOQobLSaM
 ,O,GCaOQobLSaM
여행,O,GCaOQobLSaM
 ,O,GCaOQobLSaM
전북,B_LOC,GCaOQobLSaM
 ,O,GCaOQobLSaM
여행,O,GCaOQobLSaM
 ,O,GCaOQobLSaM
전주,B_LOC,GCaOQobLSaM
 ,O,GCaOQobLSaM
남부시장,B_LOC,GCaOQobLSaM
 ,O,GCaOQobLSaM
도깨비,O,GCaOQobLSaM
 ,O,GCaOQobLSaM
시장,O,GCaOQobLSaM
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
【K】,O,5etE2YHTM3Y
 ,O,5etE2YHTM3Y
전주,B_LOC,5etE2YHTM3Y
 ,O,5etE2YHTM3Y
여행,O,5etE2YHTM3Y
 ,O,5etE2YHTM3Y
전북,B_LOC,5etE2YHTM3Y
 ,O,5etE2YHTM3Y
여행,O,5etE2YHTM3Y
 ,O,5etE2YHTM3Y
서학동,B_LOC,5etE2YHTM3Y
 ,O,5etE2YHTM3Y
예술장터,O,5etE2YHTM3Y
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
일미터클래식,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
버스킹,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
in,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
전주한옥마을,B_LOC,PCF9mUf0GM8
[,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
음악,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
도시여행,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
1편,O,PCF9mUf0GM8
:,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
전주,B_LOC,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
],O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
대니보이,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
|,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
Danny,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
Boy,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
|,O,PCF9mUf0GM8
 ,O,PCF9mUf0GM8
아기상어,O,PCF9mUf0GM8
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
[VLOG],O,TXlTUethEEs
 ,O,TXlTUethEEs
모텔델루나,O,TXlTUethEEs
 ,O,TXlTUethEEs
:,O,TXlTUethEEs
 ,O,TXlTUethEEs
아이유,O,TXlTUethEEs
 ,O,TXlTUethEEs
저리,O,TXlTUethEEs
 ,O,TXlTUethEEs
비켜!,O,TXlTUethEEs
 ,O,TXlTUethEEs
(,O,TXlTUethEEs
전주,B_LOC,TXlTUethEEs
여행,O,TXlTUethEEs
 ,O,TXlTUethEEs
브이로그),O,TXlTUethEEs
