단어,개체명 인식,id
.ly/3r9xFcS,O,XnXEvltu0tM
ㅡㅡㅡ,ㅡㅡㅡ,XnXEvltu0tM
가방,O,XnXEvltu0tM
 ,O,XnXEvltu0tM
KAYU,O,XnXEvltu0tM
ㅡㅡㅡ,ㅡㅡㅡ,XnXEvltu0tM
모자,O,XnXEvltu0tM
 ,O,XnXEvltu0tM
INFELDER,O,XnXEvltu0tM
 ,O,XnXEvltu0tM
DESIGN,O,XnXEvltu0tM
ㅡㅡㅡ,ㅡㅡㅡ,XnXEvltu0tM
day3,O,XnXEvltu0tM
ㅡㅡㅡ,ㅡㅡㅡ,XnXEvltu0tM
원피스 드파운드,O,XnXEvltu0tM
 ,O,XnXEvltu0tM
(품절),O,XnXEvltu0tM
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
"""인생을",O,YxTCZVE13fM
 ,O,YxTCZVE13fM
"여행처럼""",O,YxTCZVE13fM
 ,O,YxTCZVE13fM
안녕하세요,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
:),O,YxTCZVE13fM
 ,O,YxTCZVE13fM
여행하는,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
부부,O,YxTCZVE13fM
채널,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
웅아,O,YxTCZVE13fM
부부,O,YxTCZVE13fM
입니다^^,O,YxTCZVE13fM
ㅡㅡㅡ,ㅡㅡㅡ,YxTCZVE13fM
코로나,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
의료지원을,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
무사히,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
다녀와서,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
자가격리를,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
마치고,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
오랜만에,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
바람쐬러,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
다녀왔습니다.,O,YxTCZVE13fM
ㅡㅡㅡ,ㅡㅡㅡ,YxTCZVE13fM
예전에,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
벚굴,O,YxTCZVE13fM
이라는걸,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
매체에서,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
접하고,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
매년,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
3~4월,O,YxTCZVE13fM
에,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
특정한,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
곳에서만,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
맛,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
볼,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
수,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
있다는,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
이야기를,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
듣고,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
꼭,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
먹으러,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
가보자,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
라는,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
생각을,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
했는데요.,O,YxTCZVE13fM
ㅡㅡㅡ,ㅡㅡㅡ,YxTCZVE13fM
이번에,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
그,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
목표를,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
달성하기,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
위해,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
경상남도,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
하동,B_LOC,YxTCZVE13fM
에,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
다녀왔습니다.,O,YxTCZVE13fM
ㅡㅡㅡ,ㅡㅡㅡ,YxTCZVE13fM
하동,B_LOC,YxTCZVE13fM
은,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
그,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
외에도,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
벚꽃,O,YxTCZVE13fM
으로,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
유명하더라구요.,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
그,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
중,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
가볼만한,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
하다는,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
화개장터,B_TOR,YxTCZVE13fM
~,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
쌍계사,B_TOR,YxTCZVE13fM
 ,O,YxTCZVE13fM
코스인,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
십리벚꽃길,B_TOR,YxTCZVE13fM
에,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
다녀왔습니다.,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
감사합니다^^,O,YxTCZVE13fM
ㅡㅡㅡ,ㅡㅡㅡ,YxTCZVE13fM
영상이,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
"즐거우셨다면,",O,YxTCZVE13fM
 ,O,YxTCZVE13fM
도움이,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
되셨다면,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
"좋아요,",O,YxTCZVE13fM
 ,O,YxTCZVE13fM
"댓글,",O,YxTCZVE13fM
 ,O,YxTCZVE13fM
구독,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
감사합니다^^,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
구독하고,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
함께,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
여행해요~,O,YxTCZVE13fM
ㅡㅡㅡ,ㅡㅡㅡ,YxTCZVE13fM
저희,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
웅아부부,O,YxTCZVE13fM
는,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
방역수칙을,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
준수했습니다.,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
감사합니다.,O,YxTCZVE13fM
ㅡㅡㅡ,ㅡㅡㅡ,YxTCZVE13fM
본,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
영상은,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
자체자막,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
외에,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
CC자막을,O,YxTCZVE13fM
 ,O,YxTCZVE13fM
제공합니다.,O,YxTCZVE13fM
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
안녕하세요!,O,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
며칠,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
"전,",O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
사천,B_LOC,EQlMoo0dNZY
과,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
하동,B_LOC,EQlMoo0dNZY
을,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
짧게,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
다녀왔어요.,O,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
날씨는,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
추웠지만,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
좋았던,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
사천,B_LOC,EQlMoo0dNZY
과,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
하동,B_LOC,EQlMoo0dNZY
을,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
기록했습니다.,O,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
-,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
사천,B_LOC,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
맛집,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
:,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
유화식당,O,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
-,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
사천,B_LOC,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
카페,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
:,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
로터스,O,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
-,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
하동,B_LOC,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
카페,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
:,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
스타웨이 하동,B_CAF,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
-,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
하동,B_LOC,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
핫플,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
:,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
스카이워크,B_TOR,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
#,O,EQlMoo0dNZY
사천,B_LOC,EQlMoo0dNZY
여행,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
#,O,EQlMoo0dNZY
하동,B_LOC,EQlMoo0dNZY
여행,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
#,O,EQlMoo0dNZY
하동,B_LOC,EQlMoo0dNZY
핫플,O,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
저의,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
여행로그를,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
봐주셔서,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
감사드려요!,O,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
#여행,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
#여행로그,O,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
/,O,EQlMoo0dNZY
 ,O,EQlMoo0dNZY
instagram,O,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,EQlMoo0dNZY
http://,O,EQlMoo0dNZY
www.instagram.com/jeong_ssosse,O,EQlMoo0dNZY
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
*화질은,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
1080p,O,Bkiq64Y8VHk
로,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
설정하시면,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
선명하게,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
보실,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
수,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
있습니다.,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
안녕하세요!,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
지점토,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
공예,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
영상,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
이후로,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
오랜만에,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
브이로그로,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
인사드려요!,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
시청해주셔서,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
감사합니다.,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
오늘,O,Bkiq64Y8VHk
도,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
행복하고,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
즐거운,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
하루,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
되세요,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
-!,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
music,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
Music,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
by,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
Oscar Louis,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
-,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
Your,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
Call,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
Is,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
Important,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
To,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
Us,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
h,O,Bkiq64Y8VHk
ttp,O,Bkiq64Y8VHk
s://thmatc.co/?l=44AFBD99,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
Music,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
by,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
Sarah Gross,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
-,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
Arizona,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
h,O,Bkiq64Y8VHk
ttp,O,Bkiq64Y8VHk
s://thmatc.co/?l=6A555981,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,Bkiq64Y8VHk
#,O,Bkiq64Y8VHk
하동,B_LOC,Bkiq64Y8VHk
여행,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
#브이로그,O,Bkiq64Y8VHk
 ,O,Bkiq64Y8VHk
#일상,O,Bkiq64Y8VHk
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ
봄,O,r7u605YPD8U
이되어,O,r7u605YPD8U
 ,O,r7u605YPD8U
꽃,O,r7u605YPD8U
이,O,r7u605YPD8U
 ,O,r7u605YPD8U
피고,O,r7u605YPD8U
 ,O,r7u605YPD8U
날씨도,O,r7u605YPD8U
 ,O,r7u605YPD8U
따뜻해지니,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
마음까지도,O,r7u605YPD8U
 ,O,r7u605YPD8U
따뜻해지는,O,r7u605YPD8U
 ,O,r7u605YPD8U
것,O,r7u605YPD8U
 ,O,r7u605YPD8U
같은,O,r7u605YPD8U
 ,O,r7u605YPD8U
요즘이예요,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
정말,O,r7u605YPD8U
 ,O,r7u605YPD8U
오랜만에,O,r7u605YPD8U
 ,O,r7u605YPD8U
신랑,O,r7u605YPD8U
과,O,r7u605YPD8U
 ,O,r7u605YPD8U
데이트를,O,r7u605YPD8U
 ,O,r7u605YPD8U
했어요,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
이번영상은,O,r7u605YPD8U
 ,O,r7u605YPD8U
예쁜,O,r7u605YPD8U
 ,O,r7u605YPD8U
벚꽃,O,r7u605YPD8U
과,O,r7u605YPD8U
 ,O,r7u605YPD8U
꽃비를,O,r7u605YPD8U
 ,O,r7u605YPD8U
보며,O,r7u605YPD8U
 ,O,r7u605YPD8U
힐링하고,O,r7u605YPD8U
 ,O,r7u605YPD8U
온,O,r7u605YPD8U
 ,O,r7u605YPD8U
브이로그,O,r7u605YPD8U
 ,O,r7u605YPD8U
예요:),O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
하동,B_LOC,r7u605YPD8U
",",O,r7u605YPD8U
 ,O,r7u605YPD8U
구례,B_LOC,r7u605YPD8U
로,O,r7u605YPD8U
 ,O,r7u605YPD8U
갔다가,O,r7u605YPD8U
 ,O,r7u605YPD8U
벚꽃,O,r7u605YPD8U
이,O,r7u605YPD8U
 ,O,r7u605YPD8U
거의,O,r7u605YPD8U
 ,O,r7u605YPD8U
다,O,r7u605YPD8U
 ,O,r7u605YPD8U
떨어져,O,r7u605YPD8U
 ,O,r7u605YPD8U
있어서,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
계획에,O,r7u605YPD8U
 ,O,r7u605YPD8U
없었던,O,r7u605YPD8U
 ,O,r7u605YPD8U
전주,B_LOC,r7u605YPD8U
까지,O,r7u605YPD8U
 ,O,r7u605YPD8U
벚꽃,O,r7u605YPD8U
보러,O,r7u605YPD8U
 ,O,r7u605YPD8U
가게,O,r7u605YPD8U
 ,O,r7u605YPD8U
되었는데,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
다녀왔던,O,r7u605YPD8U
 ,O,r7u605YPD8U
곳들,O,r7u605YPD8U
 ,O,r7u605YPD8U
다,O,r7u605YPD8U
 ,O,r7u605YPD8U
좋아서,O,r7u605YPD8U
 ,O,r7u605YPD8U
행복했던,O,r7u605YPD8U
 ,O,r7u605YPD8U
하루,O,r7u605YPD8U
 ,O,r7u605YPD8U
였어요,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
기존에,O,r7u605YPD8U
 ,O,r7u605YPD8U
업로드를,O,r7u605YPD8U
 ,O,r7u605YPD8U
했던,O,r7u605YPD8U
 ,O,r7u605YPD8U
이,O,r7u605YPD8U
 ,O,r7u605YPD8U
영상에,O,r7u605YPD8U
 ,O,r7u605YPD8U
편집,O,r7u605YPD8U
 ,O,r7u605YPD8U
오류가,O,r7u605YPD8U
 ,O,r7u605YPD8U
있어서,O,r7u605YPD8U
 ,O,r7u605YPD8U
수정,O,r7u605YPD8U
 ,O,r7u605YPD8U
후,O,r7u605YPD8U
 ,O,r7u605YPD8U
다시,O,r7u605YPD8U
 ,O,r7u605YPD8U
재업로드를,O,r7u605YPD8U
 ,O,r7u605YPD8U
하게,O,r7u605YPD8U
 ,O,r7u605YPD8U
되었습니다,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
먼저,O,r7u605YPD8U
 ,O,r7u605YPD8U
올렸던,O,r7u605YPD8U
 ,O,r7u605YPD8U
영상에,O,r7u605YPD8U
 ,O,r7u605YPD8U
댓글을,O,r7u605YPD8U
 ,O,r7u605YPD8U
남겨주신,O,r7u605YPD8U
 ,O,r7u605YPD8U
분들께,O,r7u605YPD8U
 ,O,r7u605YPD8U
감사,O,r7u605YPD8U
 ,O,r7u605YPD8U
드리며,O,r7u605YPD8U
 ,O,r7u605YPD8U
사과드립니다.,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
그리고,O,r7u605YPD8U
 ,O,r7u605YPD8U
인스타,O,r7u605YPD8U
 ,O,r7u605YPD8U
하시는,O,r7u605YPD8U
 ,O,r7u605YPD8U
분들,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
http,O,r7u605YPD8U
s://,O,r7u605YPD8U
www,O,r7u605YPD8U
.instagram.com/suringe1,O,r7u605YPD8U
 ,O,r7u605YPD8U
인스타,O,r7u605YPD8U
에서도,O,r7u605YPD8U
 ,O,r7u605YPD8U
함께,O,r7u605YPD8U
 ,O,r7u605YPD8U
소통해요,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
0:00,O,r7u605YPD8U
 ,O,r7u605YPD8U
인트로,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
0:38,O,r7u605YPD8U
 ,O,r7u605YPD8U
하동십리벚꽃길,B_TOR,r7u605YPD8U
",",O,r7u605YPD8U
 ,O,r7u605YPD8U
화개장터,B_TOR,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
1:13,O,r7u605YPD8U
 ,O,r7u605YPD8U
구례,B_LOC,r7u605YPD8U
 ,O,r7u605YPD8U
송정가든,O,r7u605YPD8U
 ,O,r7u605YPD8U
재첩정식,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
2:35,O,r7u605YPD8U
 ,O,r7u605YPD8U
구례,B_LOC,r7u605YPD8U
 ,O,r7u605YPD8U
쌍산제,O,r7u605YPD8U
(윤스테이,O,r7u605YPD8U
 ,O,r7u605YPD8U
촬영지),O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
3:54,O,r7u605YPD8U
 ,O,r7u605YPD8U
전주천 벚꽃길,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
5:14,O,r7u605YPD8U
 ,O,r7u605YPD8U
전주,B_LOC,r7u605YPD8U
 ,O,r7u605YPD8U
한옥마을,B_LOC,r7u605YPD8U
 ,O,r7u605YPD8U
전망카페,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
6:25,O,r7u605YPD8U
 ,O,r7u605YPD8U
전주,B_LOC,r7u605YPD8U
 ,O,r7u605YPD8U
화산물갈비,O,r7u605YPD8U
ㅡㅡㅡ,ㅡㅡㅡ,r7u605YPD8U
#브이로그,O,r7u605YPD8U
 ,O,r7u605YPD8U
#데이트,O,r7u605YPD8U
