단어,개체명 인식,id,***
 ,O,8k5a6mM7xAo,
좋은것같네요~,O,8k5a6mM7xAo,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
댄서,O,jH50PZ_0tbk,
들의,O,jH50PZ_0tbk,
 ,O,jH50PZ_0tbk,
첫,O,jH50PZ_0tbk,
 ,O,jH50PZ_0tbk,
글램핑,O,jH50PZ_0tbk,
 ,O,jH50PZ_0tbk,
브이로그??ㅣ,O,jH50PZ_0tbk,
가평,B_LOC,jH50PZ_0tbk,
 ,O,jH50PZ_0tbk,
플로렌스,O,jH50PZ_0tbk,
 ,O,jH50PZ_0tbk,
글램핑ㅣ,O,jH50PZ_0tbk,
골든트리,B_CAF,jH50PZ_0tbk,
 ,O,jH50PZ_0tbk,
카페ㅣ,O,jH50PZ_0tbk,
닭갈비,O,jH50PZ_0tbk,
 ,O,jH50PZ_0tbk,
먹방,O,jH50PZ_0tbk,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG],O,hf6Vo-nqr7U,
 ,O,hf6Vo-nqr7U,
남이섬,B_TOR,hf6Vo-nqr7U,
 ,O,hf6Vo-nqr7U,
브이로그??,O,hf6Vo-nqr7U,
 ,O,hf6Vo-nqr7U,
|,O,hf6Vo-nqr7U,
 ,O,hf6Vo-nqr7U,
당일치기,O,hf6Vo-nqr7U,
 ,O,hf6Vo-nqr7U,
가평,B_LOC,hf6Vo-nqr7U,
 ,O,hf6Vo-nqr7U,
여행,O,hf6Vo-nqr7U,
 ,O,hf6Vo-nqr7U,
NAMISUM,O,hf6Vo-nqr7U,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[vlog],O,x-vmiRSyV7Y,
 ,O,x-vmiRSyV7Y,
가평,B_LOC,x-vmiRSyV7Y,
 ,O,x-vmiRSyV7Y,
자라섬,B_TOR,x-vmiRSyV7Y,
남도,I_TOR,x-vmiRSyV7Y,
 ,O,x-vmiRSyV7Y,
꽃정원,O,x-vmiRSyV7Y,
 ,O,x-vmiRSyV7Y,
브이로그,O,x-vmiRSyV7Y,
 ,O,x-vmiRSyV7Y,
ㅣ,O,x-vmiRSyV7Y,
 ,O,x-vmiRSyV7Y,
가평,B_LOC,x-vmiRSyV7Y,
여행,O,x-vmiRSyV7Y,
 ,O,x-vmiRSyV7Y,
여기,O,x-vmiRSyV7Y,
 ,O,x-vmiRSyV7Y,
어,O,x-vmiRSyV7Y,
 ,O,x-vmiRSyV7Y,
때?,O,x-vmiRSyV7Y,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
가평,B_LOC,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
브이로그,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
|,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
철이,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
없었죠,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
남이섬,B_TOR,bmTN6fTOTf0,
때문에,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
가평,B_LOC,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
놀러갔다는,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
자체가,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
|,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
W지우리조트,O,bmTN6fTOTf0,
에서,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
밥해먹기,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
|,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
역시,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
가평,B_LOC,bmTN6fTOTf0,
에선,O,bmTN6fTOTf0,
 ,O,bmTN6fTOTf0,
닭갈비지,O,bmTN6fTOTf0,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG],O,_p0PG-ueyy8,
 ,O,_p0PG-ueyy8,
#,O,_p0PG-ueyy8,
2,O,_p0PG-ueyy8,
 ,O,_p0PG-ueyy8,
가평,B_LOC,_p0PG-ueyy8,
 ,O,_p0PG-ueyy8,
브이로그,O,_p0PG-ueyy8,
 ,O,_p0PG-ueyy8,
/,O,_p0PG-ueyy8,
 ,O,_p0PG-ueyy8,
가평,B_LOC,_p0PG-ueyy8,
",",O,_p0PG-ueyy8,
 ,O,_p0PG-ueyy8,
"글램핑,",O,_p0PG-ueyy8,
 ,O,_p0PG-ueyy8,
골든트리,B_CAF,_p0PG-ueyy8,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[여행브이로그],O,uEqPf6E-l-Y,
 ,O,uEqPf6E-l-Y,
여행을,O,uEqPf6E-l-Y,
 ,O,uEqPf6E-l-Y,
가장한,O,uEqPf6E-l-Y,
 ,O,uEqPf6E-l-Y,
술먹방브이로그,O,uEqPf6E-l-Y,
 ,O,uEqPf6E-l-Y,
(,O,uEqPf6E-l-Y,
가평,B_LOC,uEqPf6E-l-Y,
여행/,O,uEqPf6E-l-Y,
양평휴게소,O,uEqPf6E-l-Y,
/,O,uEqPf6E-l-Y,
힐링닭갈비,B_RES,uEqPf6E-l-Y,
/,O,uEqPf6E-l-Y,
남이섬,B_TOR,uEqPf6E-l-Y,
/,O,uEqPf6E-l-Y,
나미나라공화국,O,uEqPf6E-l-Y,
/,O,uEqPf6E-l-Y,
자연별곡,O,uEqPf6E-l-Y,
),O,uEqPf6E-l-Y,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
가평,B_LOC,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
여행,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
브이로그,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
|,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
걸,O,IQ9eIQ5wwq4,
어서 세계속,O,IQ9eIQ5wwq4,
"으로,",O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
해외는,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
못,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
나가니까,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
해외에,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
온,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
것,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
같은,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
느낌으로,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
2박 3일 동안,O,IQ9eIQ5wwq4,
놀기,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
|,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
쁘띠프랑스,B_TOR,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
|,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
에델바이스,B_TOR,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
|,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
스페인마을,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
|,O,IQ9eIQ5wwq4,
 ,O,IQ9eIQ5wwq4,
펜션,O,IQ9eIQ5wwq4,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
vlog,O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
|,O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
국내,O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
여행,O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
브이로그,O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
?,O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
가평,B_LOC,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
1박 2일,O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
|,O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
대학생,O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
"브이로그,",O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
가평,B_LOC,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
리버뷰,O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
"펜션,",O,GWqnw87iR2o,
 ,O,GWqnw87iR2o,
남이섬,B_TOR,GWqnw87iR2o,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
가평,B_LOC,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
VLOG??,O,hZPtnYu6RuY,
5주년,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
가평,B_LOC,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
여행,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
브이로그,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
/,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
남이섬,B_TOR,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
데이트,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
/,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
스파,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
/,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
계곡,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
/,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
장수,O,hZPtnYu6RuY,
커플,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
브이로그,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
/,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
커플,O,hZPtnYu6RuY,
 ,O,hZPtnYu6RuY,
브이로그,O,hZPtnYu6RuY,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
가평,B_LOC,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
카라반,O,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
캠핑,O,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
브이로그?,O,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
|,O,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
나무사이에,O,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
자연속으로,O,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
가평,B_LOC,Tb5kAir0DkI,
펜션추천|,O,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
가평,B_LOC,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
레일바이크,B_TOR,Tb5kAir0DkI,
/,O,Tb5kAir0DkI,
자라섬,B_TOR,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
남도 꽃 정원??,O,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
|,O,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
커플,O,Tb5kAir0DkI,
여행,O,Tb5kAir0DkI,
 ,O,Tb5kAir0DkI,
브이로그,O,Tb5kAir0DkI,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
저하늘,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
브이로그::,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
저하늘,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
브이로그,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
|,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
남이섬,B_TOR,bg_3ABTF3Ek,
여행,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
|,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
가평,B_LOC,bg_3ABTF3Ek,
여행,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
|,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
남이섬,B_TOR,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
브이로그,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
|,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
당일치기여행,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
|,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
패션,O,bg_3ABTF3Ek,
 ,O,bg_3ABTF3Ek,
브이로그,O,bg_3ABTF3Ek,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
vlog,O,cdEvvh1hAFs,
.,O,cdEvvh1hAFs,
 ,O,cdEvvh1hAFs,
일상브이로그,O,cdEvvh1hAFs,
_,O,cdEvvh1hAFs,
 ,O,cdEvvh1hAFs,
등산,O,cdEvvh1hAFs,
 ,O,cdEvvh1hAFs,
|,O,cdEvvh1hAFs,
 ,O,cdEvvh1hAFs,
가평,B_LOC,cdEvvh1hAFs,
나들이,O,cdEvvh1hAFs,
 ,O,cdEvvh1hAFs,
|,O,cdEvvh1hAFs,
 ,O,cdEvvh1hAFs,
남이섬,B_TOR,cdEvvh1hAFs,
 ,O,cdEvvh1hAFs,
|,O,cdEvvh1hAFs,
 ,O,cdEvvh1hAFs,
가평,B_LOC,cdEvvh1hAFs,
카페,O,cdEvvh1hAFs,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
ENG),O,MRDW_fSxwUA,
 ,O,MRDW_fSxwUA,
당일치기,O,MRDW_fSxwUA,
 ,O,MRDW_fSxwUA,
가평,B_LOC,MRDW_fSxwUA,
 ,O,MRDW_fSxwUA,
브이로그,O,MRDW_fSxwUA,
(,O,MRDW_fSxwUA,
산골농원,B_TOR,MRDW_fSxwUA,
",하우스베이커리",O,MRDW_fSxwUA,
),O,MRDW_fSxwUA,
 ,O,MRDW_fSxwUA,
|,O,MRDW_fSxwUA,
 ,O,MRDW_fSxwUA,
Day,O,MRDW_fSxwUA,
 ,O,MRDW_fSxwUA,
trip,O,MRDW_fSxwUA,
 ,O,MRDW_fSxwUA,
vlog,O,MRDW_fSxwUA,
 ,O,MRDW_fSxwUA,
in,O,MRDW_fSxwUA,
 ,O,MRDW_fSxwUA,
Gapyeong,O,MRDW_fSxwUA,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[여행Vlog],O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
남이섬,B_TOR,R4U8PUNL8X4,
&amp;,O,R4U8PUNL8X4,
가평,B_LOC,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
풀빌라,O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
"브이로그,",O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
부부,O,R4U8PUNL8X4,
"브이로그,",O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
아기와,O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
"여행,",O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
아기와,O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
"풀빌라,",O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
아기와,O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
남이섬,B_TOR,R4U8PUNL8X4,
"가기,",O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
부부,O,R4U8PUNL8X4,
"여행,",O,R4U8PUNL8X4,
 ,O,R4U8PUNL8X4,
가평,B_LOC,R4U8PUNL8X4,
여행,O,R4U8PUNL8X4,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[Vlog],O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
왕왕,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
알차고,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
행복했던,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
하루,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
브이로그??,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
|,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
몽짬뽕,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
|,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
가평,B_LOC,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
플로레,B_CAF,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
|,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
색현터널,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
|,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
10여 년 만,O,xFC1mhtLXak,
에,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
자전거,O,xFC1mhtLXak,
??,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
|,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
한국초콜릿연구소뮤지엄??,B_TOR,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
|,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
김치삼겹살,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
|,O,xFC1mhtLXak,
 ,O,xFC1mhtLXak,
산토리니,O,xFC1mhtLXak,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[,O,AXljSEZ8tjE,
가평,B_LOC,AXljSEZ8tjE,
여행,O,AXljSEZ8tjE,
 ,O,AXljSEZ8tjE,
브이로그],O,AXljSEZ8tjE,
 ,O,AXljSEZ8tjE,
1주년,O,AXljSEZ8tjE,
 ,O,AXljSEZ8tjE,
여행,O,AXljSEZ8tjE,
 ,O,AXljSEZ8tjE,
브이로그♥,O,AXljSEZ8tjE,
 ,O,AXljSEZ8tjE,
(,O,AXljSEZ8tjE,
남이섬,B_TOR,AXljSEZ8tjE,
",",O,AXljSEZ8tjE,
 ,O,AXljSEZ8tjE,
카,O,AXljSEZ8tjE,
"라반,",O,AXljSEZ8tjE,
 ,O,AXljSEZ8tjE,
반포한강공원,O,AXljSEZ8tjE,
),O,AXljSEZ8tjE,
 ,O,AXljSEZ8tjE,
Gapyeong vlog,O,AXljSEZ8tjE,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[,O,Y29Vh2FA3jo,
Vlog,O,Y29Vh2FA3jo,
],O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
??힐링영상??,O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
가평,B_LOC,Y29Vh2FA3jo,
여행,O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
브이로그,O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
(장보기부터,O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
"짐풀기,",O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
바베큐,O,Y29Vh2FA3jo,
",",O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
송어회,O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
"맛집,",O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
쁘띠프랑스,B_TOR,Y29Vh2FA3jo,
까지,O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
모두,O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
다~!!),O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
/,O,Y29Vh2FA3jo,
 ,O,Y29Vh2FA3jo,
韓?旅行Vlog,O,Y29Vh2FA3jo,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
모녀,O,zZND0LHYqAc,
여행,O,zZND0LHYqAc,
 ,O,zZND0LHYqAc,
브이로그,O,zZND0LHYqAc,
 ,O,zZND0LHYqAc,
(feat.,O,zZND0LHYqAc,
가평,B_LOC,zZND0LHYqAc,
 ,O,zZND0LHYqAc,
남이섬,B_TOR,zZND0LHYqAc,
 ,O,zZND0LHYqAc,
여행코스,O,zZND0LHYqAc,
 ,O,zZND0LHYqAc,
추천!??),O,zZND0LHYqAc,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
가평,B_LOC,5M9SZDMUAPo,
여행,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
브이로그,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
|,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
풀빌라,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
/,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
가평,B_LOC,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
플로레,B_CAF,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
/,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
색현터널,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
/,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
바베큐,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
파티,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
/,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
카페,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
/,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
윤쉐프,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
정직한제빵소,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
/,O,5M9SZDMUAPo,
 ,O,5M9SZDMUAPo,
양주,O,5M9SZDMUAPo,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
vlog,O,lUdsoWeSqoc,
 ,O,lUdsoWeSqoc,
가평,B_LOC,lUdsoWeSqoc,
여행브이로그,O,lUdsoWeSqoc,
",",O,lUdsoWeSqoc,
신숙희진골막국수,O,lUdsoWeSqoc,
",",O,lUdsoWeSqoc,
리버레인,B_CAF,lUdsoWeSqoc,
",",O,lUdsoWeSqoc,
1박2일펜션,O,lUdsoWeSqoc,
"여행,",O,lUdsoWeSqoc,
바베큐,O,lUdsoWeSqoc,
"파티,",O,lUdsoWeSqoc,
와인,O,lUdsoWeSqoc,
한잔,O,lUdsoWeSqoc,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
가평,B_LOC,Jk_V_o60vx4,
 ,O,Jk_V_o60vx4,
여행,O,Jk_V_o60vx4,
 ,O,Jk_V_o60vx4,
브이로그,O,Jk_V_o60vx4,
 ,O,Jk_V_o60vx4,
??,O,Jk_V_o60vx4,
 ,O,Jk_V_o60vx4,
아침고요수목원,B_TOR,Jk_V_o60vx4,
 ,O,Jk_V_o60vx4,
·,O,Jk_V_o60vx4,
 ,O,Jk_V_o60vx4,
막국수,O,Jk_V_o60vx4,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[힐링,O,x7G2mFaNBmU,
 ,O,x7G2mFaNBmU,
브이로그],O,x7G2mFaNBmU,
