단어,개체명 인식,id,***
여행,O,20HeLr1CsXM,
 ,O,20HeLr1CsXM,
브이로그???/,O,20HeLr1CsXM,
춘천,B_LOC,20HeLr1CsXM,
맛집(,O,20HeLr1CsXM,
산토리니,B_CAF,20HeLr1CsXM,
통나무집닭갈비,B_RES,20HeLr1CsXM,
",",O,20HeLr1CsXM,
감자밭,B_CAF,20HeLr1CsXM,
",",O,20HeLr1CsXM,
강촌테마랜드,B_TOR,20HeLr1CsXM,
",",O,20HeLr1CsXM,
어반그린,B_CAF,20HeLr1CsXM,
),O,20HeLr1CsXM,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
vlog,O,gxIf1IB-BSw,
.,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
직장인,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
브이로그,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
?,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
데일리룩,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
?,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
z,O,gxIf1IB-BSw,
ara,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
자라,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
언박싱,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
?,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
춘천,B_LOC,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
?,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
춘천,B_LOC,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
여행,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
?,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
남이섬,B_TOR,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
?,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
가족,O,gxIf1IB-BSw,
여행,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
?,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
여행,O,gxIf1IB-BSw,
 ,O,gxIf1IB-BSw,
브이로그,O,gxIf1IB-BSw,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[할라로그],O,xSYSk6luBc0,
 ,O,xSYSk6luBc0,
춘천,B_LOC,xSYSk6luBc0,
 ,O,xSYSk6luBc0,
"브이로그,",O,xSYSk6luBc0,
 ,O,xSYSk6luBc0,
소양강,B_TOR,xSYSk6luBc0,
",",O,xSYSk6luBc0,
 ,O,xSYSk6luBc0,
밥,O,xSYSk6luBc0,
 ,O,xSYSk6luBc0,
먹고,O,xSYSk6luBc0,
 ,O,xSYSk6luBc0,
카페가는,O,xSYSk6luBc0,
 ,O,xSYSk6luBc0,
일상,O,xSYSk6luBc0,
 ,O,xSYSk6luBc0,
VLOG,O,xSYSk6luBc0,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
51%,O,oroyVqgF-rg,
 ,O,oroyVqgF-rg,
부족한,O,oroyVqgF-rg,
 ,O,oroyVqgF-rg,
브이로그/,O,oroyVqgF-rg,
춘천,B_LOC,oroyVqgF-rg,
 ,O,oroyVqgF-rg,
여행/현실,O,oroyVqgF-rg,
 ,O,oroyVqgF-rg,
브이로그/,O,oroyVqgF-rg,
와플,O,oroyVqgF-rg,
 ,O,oroyVqgF-rg,
만들기/,O,oroyVqgF-rg,
춘천,B_LOC,oroyVqgF-rg,
 ,O,oroyVqgF-rg,
감자빵,B_CAF,oroyVqgF-rg,
/,O,oroyVqgF-rg,
춘천,B_LOC,oroyVqgF-rg,
 ,O,oroyVqgF-rg,
닭갈비,O,oroyVqgF-rg,
/,O,oroyVqgF-rg,
소양강,B_TOR,oroyVqgF-rg,
/랜선,O,oroyVqgF-rg,
 ,O,oroyVqgF-rg,
여행,O,oroyVqgF-rg,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
일상,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
브이로그,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
|,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
춘천,B_LOC,ORuuZlK_PmQ,
의,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
이색,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
박물관,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
달아실,B_TOR,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
방문,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
|,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
춘천,B_LOC,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
당일치기,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
여행,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
|,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
춘천,B_LOC,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
가볼만한곳,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
|,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
여행지추천,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
|,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
춘천,B_LOC,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
맛집,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
|,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
춘천,B_LOC,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
카페,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
|,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
오수물막국수,B_RES,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
|,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
카페나스,B_CAF,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
|,O,ORuuZlK_PmQ,
 ,O,ORuuZlK_PmQ,
피규어박물관,O,ORuuZlK_PmQ,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG],O,cpYJHuSpwac,
 ,O,cpYJHuSpwac,
춘천,B_LOC,cpYJHuSpwac,
에서,O,cpYJHuSpwac,
 ,O,cpYJHuSpwac,
인생샷,O,cpYJHuSpwac,
 ,O,cpYJHuSpwac,
찍고왔어요,O,cpYJHuSpwac,
 ,O,cpYJHuSpwac,
♥,O,cpYJHuSpwac,
 ,O,cpYJHuSpwac,
(,O,cpYJHuSpwac,
직장인,O,cpYJHuSpwac,
/브이로그/근교여행/,O,cpYJHuSpwac,
춘천닭갈비,O,cpYJHuSpwac,
/,O,cpYJHuSpwac,
우미닭갈비,B_RES,cpYJHuSpwac,
/,O,cpYJHuSpwac,
카,O,cpYJHuSpwac,
페투,O,cpYJHuSpwac,
어/,O,cpYJHuSpwac,
산토리니,B_CAF,cpYJHuSpwac,
/,O,cpYJHuSpwac,
해피초원목장,B_TOR,cpYJHuSpwac,
/,O,cpYJHuSpwac,
영상,O,cpYJHuSpwac,
피디,O,cpYJHuSpwac,
/인생샷찍기)ㅣ하놀ㅣ,O,cpYJHuSpwac,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[,O,nbrDUK98Bzs,
춘천브이로그,O,nbrDUK98Bzs,
],O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
좀정,O,nbrDUK98Bzs,
의,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
당일치기,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
춘천,B_LOC,nbrDUK98Bzs,
여행,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
일정,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
|,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
춘천,B_LOC,nbrDUK98Bzs,
맛집,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
|,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
카페,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
|,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
(Feat.,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
회영루,B_RES,nbrDUK98Bzs,
",",O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
산토리니,B_CAF,nbrDUK98Bzs,
",",O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
의암호수,B_TOR,nbrDUK98Bzs,
",",O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
스카이워크,B_TOR,nbrDUK98Bzs,
",",O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
제이드가든,B_TOR,nbrDUK98Bzs,
",",O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
춘천닭갈비,O,nbrDUK98Bzs,
),O,nbrDUK98Bzs,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
먹방,O,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
브이로그,O,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
:,O,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
즉흥으로,O,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
춘천,B_LOC,06VPQvmYdRY,
가서,O,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
춘천,B_LOC,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
닭갈비,O,06VPQvmYdRY,
에,O,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
볶음밥,O,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
볶고,O,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
막국수,O,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
먹는,O,06VPQvmYdRY,
 ,O,06VPQvmYdRY,
일상,O,06VPQvmYdRY,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
브이로그],O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
#15,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
춘천,B_LOC,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
2박 3일,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
여행,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
??,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
?(Chuncheon,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
vlog),O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
|,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
완벽한,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
2주년,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
??,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
|,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
춘천핫플,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
카페&amp;맛집,O,US7Ts6cvAN4,
 ,O,US7Ts6cvAN4,
추천_,O,US7Ts6cvAN4,
포지티브즈,B_CAF,US7Ts6cvAN4,
",",O,US7Ts6cvAN4,
감자밭,B_CAF,US7Ts6cvAN4,
",",O,US7Ts6cvAN4,
아몬드트리,B_CAF,US7Ts6cvAN4,
",",O,US7Ts6cvAN4,
장호,B_RES,US7Ts6cvAN4,
",",O,US7Ts6cvAN4,
쌈밥,O,US7Ts6cvAN4,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
춘천,B_LOC,QN63N-QR8Qw,
여행,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
/,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
두번째,O,QN63N-QR8Qw,
이야기,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
/,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
아기여행,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
/,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
육아브이로그,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
/,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
춘천,B_LOC,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
스카이워크,B_TOR,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
/,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
춘천,B_LOC,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
산토리니,B_CAF,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
/,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
가평,B_LOC,QN63N-QR8Qw,*
 ,O,QN63N-QR8Qw,
동기간,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
/,O,QN63N-QR8Qw,
 ,O,QN63N-QR8Qw,
가평,B_LOC,QN63N-QR8Qw,*
 ,O,QN63N-QR8Qw,
서로하우스,O,QN63N-QR8Qw,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG],O,9KtixlqSBCg,
 ,O,9KtixlqSBCg,
여행,O,9KtixlqSBCg,
 ,O,9KtixlqSBCg,
브이로그,O,9KtixlqSBCg,
 ,O,9KtixlqSBCg,
ㅣ,O,9KtixlqSBCg,
 ,O,9KtixlqSBCg,
친구,O,9KtixlqSBCg,
랑,O,9KtixlqSBCg,
 ,O,9KtixlqSBCg,
가평,B_LOC,9KtixlqSBCg,*
·,O,9KtixlqSBCg,
춘천,B_LOC,9KtixlqSBCg,
 ,O,9KtixlqSBCg,
여행가기,O,9KtixlqSBCg,
 ,O,9KtixlqSBCg,
ㅣ(,O,9KtixlqSBCg,
남이섬,B_TOR,9KtixlqSBCg,
",",O,9KtixlqSBCg,
 ,O,9KtixlqSBCg,
골든트리 카페,B_CAF,9KtixlqSBCg,
),O,9KtixlqSBCg,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
직장인,O,x8cioeuv6qw,
 ,O,x8cioeuv6qw,
브이로그,O,x8cioeuv6qw,
 ,O,x8cioeuv6qw,
1탄,O,x8cioeuv6qw,
 ,O,x8cioeuv6qw,
/,O,x8cioeuv6qw,
 ,O,x8cioeuv6qw,
춘천산토리니,B_CAF,x8cioeuv6qw,
/,O,x8cioeuv6qw,
춘천감자빵,O,x8cioeuv6qw,
/,O,x8cioeuv6qw,
감자밭,B_CAF,x8cioeuv6qw,
/데이트/출근하기/일상브이로그,O,x8cioeuv6qw,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
●브이로그,O,TNFuBTop9P4,
 ,O,TNFuBTop9P4,
일상_,O,TNFuBTop9P4,
춘천,B_LOC,TNFuBTop9P4,
 ,O,TNFuBTop9P4,
여행,O,TNFuBTop9P4,
 ,O,TNFuBTop9P4,
브이로그_,O,TNFuBTop9P4,
온이카페,B_CAF,TNFuBTop9P4,
_,O,TNFuBTop9P4,
라뜰리에김가,B_CAF,TNFuBTop9P4,
_,O,TNFuBTop9P4,
해피초원목장,B_TOR,TNFuBTop9P4,
_,O,TNFuBTop9P4,
남이섬,B_TOR,TNFuBTop9P4,
_,O,TNFuBTop9P4,
 ,O,TNFuBTop9P4,
주말,O,TNFuBTop9P4,
 ,O,TNFuBTop9P4,
일상,O,TNFuBTop9P4,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[여행,O,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
Vlog],O,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
춘천,B_LOC,92Dh-zWNr1w,
여행,O,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
브이로그,O,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
#,O,92Dh-zWNr1w,
2,O,92Dh-zWNr1w,
ㅣ,O,92Dh-zWNr1w,
친구,O,92Dh-zWNr1w,
들과,O,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
1박 2일,O,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
ㅣ카페,O,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
감자밭,B_CAF,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
??,O,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
부터,O,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
애니메이션,B_TOR,92Dh-zWNr1w,
박물관,I_TOR,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
??,O,92Dh-zWNr1w,
 ,O,92Dh-zWNr1w,
숯불닭갈비,O,92Dh-zWNr1w,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG],O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
여행브이로그,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
|,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
캠핑브이로그,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
|,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
춘천,B_LOC,1p8B20M1Ky8,
여행,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
|,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
아웃오브파크,B_TOR,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
|,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
글램핑,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
|,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
캠핑,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
|,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
동동카누,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
|,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
헬렌카민스키,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
|,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
로에베,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
|,O,1p8B20M1Ky8,
 ,O,1p8B20M1Ky8,
춘천,O,1p8B20M1Ky8,
막국수,O,1p8B20M1Ky8,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[vlog],O,UIFd2huanGs,
 ,O,UIFd2huanGs,
춘천,B_LOC,UIFd2huanGs,
여행,O,UIFd2huanGs,
 ,O,UIFd2huanGs,
브이로그??,O,UIFd2huanGs,
 ,O,UIFd2huanGs,
|,O,UIFd2huanGs,
 ,O,UIFd2huanGs,
당일치기/,O,UIFd2huanGs,
토담숯불닭갈비,B_RES,UIFd2huanGs,
",",O,UIFd2huanGs,
 ,O,UIFd2huanGs,
카페감자밭,B_CAF,UIFd2huanGs,
",",O,UIFd2huanGs,
 ,O,UIFd2huanGs,
육림랜드,B_TOR,UIFd2huanGs,
",",O,UIFd2huanGs,
 ,O,UIFd2huanGs,
소양강,B_TOR,UIFd2huanGs,
드라이,O,UIFd2huanGs,
"브,",O,UIFd2huanGs,
 ,O,UIFd2huanGs,
+,O,UIFd2huanGs,
테라로사서종,B_CAF,UIFd2huanGs,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG],O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
춘천,B_LOC,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
데이트,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
브이로그,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
::,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
카페,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
산토리니,B_CAF,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
l,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
c,O,iNhnWKqf50U,
afe,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
de 220,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
vlot,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
l,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
춘천,B_LOC,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
핫플,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
l,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
드라이브,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
l,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
서울,B_LOC,iNhnWKqf50U,*
근교데이트,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
l,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
숯불닭갈비,O,iNhnWKqf50U,
 ,O,iNhnWKqf50U,
막국수,O,iNhnWKqf50U,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
★빠지에,O,u1Y828wU7w0,
 ,O,u1Y828wU7w0,
빠지다☆,O,u1Y828wU7w0,
 ,O,u1Y828wU7w0,
(브이로그ㅣ＃,O,u1Y828wU7w0,
춘천,B_LOC,u1Y828wU7w0,
 ,O,u1Y828wU7w0,
V-LOG,O,u1Y828wU7w0,
ㅣ＃당일치기여행,O,u1Y828wU7w0,
 ,O,u1Y828wU7w0,
ㅣ●수상레저ㅣ◆,O,u1Y828wU7w0,
여름,O,u1Y828wU7w0,
당일치기명소ㅣ힐링여행ㅣ,O,u1Y828wU7w0,
남이섬,B_TOR,u1Y828wU7w0,
 ,O,u1Y828wU7w0,
근처,O,u1Y828wU7w0,
 ,O,u1Y828wU7w0,
빠지수상레저ㅣ＃꿀잼각#),O,u1Y828wU7w0,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[vlo,O,mnnU52YYbWg,
g],O,mnnU52YYbWg,
 ,O,mnnU52YYbWg,
ep.09,O,mnnU52YYbWg,
 ,O,mnnU52YYbWg,
춘천,B_LOC,mnnU52YYbWg,
여행,O,mnnU52YYbWg,
 ,O,mnnU52YYbWg,
2탄,O,mnnU52YYbWg,
 ,O,mnnU52YYbWg,
