단어,개체명 인식,id,
빠르게,O,4idRm_qjR6I,
 ,O,4idRm_qjR6I,
편집해서,O,4idRm_qjR6I,
 ,O,4idRm_qjR6I,
들고왔어요,O,4idRm_qjR6I,
 ,O,4idRm_qjR6I,
!,O,4idRm_qjR6I,
ㅡㅡㅡ,ㅡㅡㅡ,4idRm_qjR6I,
#,O,4idRm_qjR6I,
수원,B_LOC,4idRm_qjR6I,
카페투어,O,4idRm_qjR6I,
 ,O,4idRm_qjR6I,
#카페브이로그,O,4idRm_qjR6I,
 ,O,4idRm_qjR6I,
#일상브이로그,O,4idRm_qjR6I,
 ,O,4idRm_qjR6I,
#백수브이로그,O,4idRm_qjR6I,
 ,O,4idRm_qjR6I,
#먹방로그,O,4idRm_qjR6I,
ㅡㅡㅡ,ㅡㅡㅡ,4idRm_qjR6I,
#,O,4idRm_qjR6I,
라피에나,B_CAF,4idRm_qjR6I,
 ,O,4idRm_qjR6I,
#,O,4idRm_qjR6I,
평지담,B_CAF,4idRm_qjR6I,
 ,O,4idRm_qjR6I,
#,O,4idRm_qjR6I,
비브르사비,O,4idRm_qjR6I,
 ,O,4idRm_qjR6I,
#,O,4idRm_qjR6I,
라프란스,B_RES,4idRm_qjR6I,
ㅡㅡㅡ,ㅡㅡㅡ,4idRm_qjR6I,
shoetsme25@naver.com,O,4idRm_qjR6I,
ㅡㅡㅡ,ㅡㅡㅡ,4idRm_qjR6I,
@90_d_,O,4idRm_qjR6I,
ju,O,4idRm_qjR6I,
oo,O,4idRm_qjR6I,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,sUNO6J6-D9w,
행궁동,B_LOC,sUNO6J6-D9w,
 ,O,sUNO6J6-D9w,
#,O,sUNO6J6-D9w,
수원화성,B_TOR,sUNO6J6-D9w,
 ,O,sUNO6J6-D9w,
#,O,sUNO6J6-D9w,
방화수류정,B_TOR,sUNO6J6-D9w,
 ,O,sUNO6J6-D9w,
#,O,sUNO6J6-D9w,
광교호수공원,B_TOR,sUNO6J6-D9w,
 ,O,sUNO6J6-D9w,
#,O,sUNO6J6-D9w,
인계동,B_LOC,sUNO6J6-D9w,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
가보고,O,HrfeaVOEjaw,
 ,O,HrfeaVOEjaw,
싶었던,O,HrfeaVOEjaw,
 ,O,HrfeaVOEjaw,
수원,B_LOC,HrfeaVOEjaw,
 ,O,HrfeaVOEjaw,
방화수류정,B_TOR,HrfeaVOEjaw,
과,O,HrfeaVOEjaw,
 ,O,HrfeaVOEjaw,
화성행궁,O,HrfeaVOEjaw,
을,O,HrfeaVOEjaw,
 ,O,HrfeaVOEjaw,
다녀왔어요!,O,HrfeaVOEjaw,
ㅡㅡㅡ,ㅡㅡㅡ,HrfeaVOEjaw,
시청해주셔서,O,HrfeaVOEjaw,
 ,O,HrfeaVOEjaw,
감사합니다,O,HrfeaVOEjaw,
 ,O,HrfeaVOEjaw,
:),O,HrfeaVOEjaw,
ㅡㅡㅡ,ㅡㅡㅡ,HrfeaVOEjaw,
Thanks,O,HrfeaVOEjaw,
 ,O,HrfeaVOEjaw,
for,O,HrfeaVOEjaw,
 ,O,HrfeaVOEjaw,
appearance:,O,HrfeaVOEjaw,
 ,O,HrfeaVOEjaw,
@schola_8,O,HrfeaVOEjaw,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,XtGLnrrbXvY,
수원,B_LOC,XtGLnrrbXvY,
소품샵,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
#소품샵,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
#신상카페,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
안녕하세요!,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
오늘,O,XtGLnrrbXvY,
은,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수원,B_LOC,XtGLnrrbXvY,
에,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
있는,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
소품샵나들이,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
브이로그입니다.,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
ㅎㅎ,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
그런데...,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
이게,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
왠...,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
제가,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
가려던,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
곳들이,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
다,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
문을,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
닫아버렸지,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
뭡니까..,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
그래도,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
제가,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
가장,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
기대하고,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
가보고,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
싶었던,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
"""",O,XtGLnrrbXvY,
토끼네잡화상점,B_TOR,XtGLnrrbXvY,
"""은",O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
갈,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
있어서,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
너무나,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
다행이었습니다.,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
바이러스,O,XtGLnrrbXvY,
가,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
좀,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
누그러지면,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
다시한번,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
가서,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
여러분들께,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
소개해드리겠습니다,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
ㅎㅎ,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
그럼,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
모두,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
마스크,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
꼭,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
착용하시고!,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
건강조심하세요!!!,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
1,O,XtGLnrrbXvY,
.,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
히얼유아,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
소품샵,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
(,O,XtGLnrrbXvY,
here.u.are,O,XtGLnrrbXvY,
),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*주소,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
-,O,XtGLnrrbXvY,
경기도,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수원시,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
팔달구,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
신풍로,B_LOC,XtGLnrrbXvY,
67,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*영업시간,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
평일,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
1:00 -8:00,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
/,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
토,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
2:00-0:00,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
/,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
일,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
4:00-8:00,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
2,O,XtGLnrrbXvY,
.,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
소곤소곤,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
카페&샵,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
(sogonsogon_cafe),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*주소,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
-,O,XtGLnrrbXvY,
경기도,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수원시,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
팔달구,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
교동,O,XtGLnrrbXvY,
6-111,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
1층,O,XtGLnrrbXvY,
(,O,XtGLnrrbXvY,
유림회관,O,XtGLnrrbXvY,
",향교",O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
옆,O,XtGLnrrbXvY,
),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*영업시간,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
화요일,O,XtGLnrrbXvY,
/,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수요일,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
휴무,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
12:00,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
- 21:00,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
3,O,XtGLnrrbXvY,
.,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
삐삐네,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
(pipine_official),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*주소,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
영통구,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
광교호수공원로,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
80,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
4,O,XtGLnrrbXvY,
.,O,XtGLnrrbXvY,
베를린팥문,O,XtGLnrrbXvY,
점,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
(berlin_pot),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*주소,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
-,O,XtGLnrrbXvY,
경기도,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수원시,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
영통구,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
광교호수공원로,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
80,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
앨리웨이 마슬마켓,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
5,O,XtGLnrrbXvY,
토끼네잡화상점,B_TOR,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
(tokkima,O,XtGLnrrbXvY,
rket_),O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
*택배가능,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*주소,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
-,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
경기도,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수원시,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
영통구,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
신동,B_LOC,XtGLnrrbXvY,
(,O,XtGLnrrbXvY,
권선로,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
882번길,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
31-24,O,XtGLnrrbXvY,
),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*영업시간,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
#NAME?,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
휴무,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
/,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
평일,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
14-20,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
토,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
13-21,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
일,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
13-20,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
1,O,XtGLnrrbXvY,
.,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
히얼유아,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
소품샵,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
(,O,XtGLnrrbXvY,
here.u.are,O,XtGLnrrbXvY,
),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
안녕하세요!,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
오늘,O,XtGLnrrbXvY,
은,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수원,B_LOC,XtGLnrrbXvY,
에,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
있는,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
소품샵나들이,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
브이로그입니다.,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
ㅎㅎ,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
그런데...,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
이게,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
왠...,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
제가,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
가려던,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
곳들이,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
다,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
문을,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
닫아버렸지,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
뭡니까..,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
그래도,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
제가,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
가장,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
기대하고,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
가보고,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
싶었던,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
"""",O,XtGLnrrbXvY,
토끼네잡화상점,B_TOR,XtGLnrrbXvY,
"""은",O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
갈,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
있어서,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
너무나,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
다행이었습니다.,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
바이러스,O,XtGLnrrbXvY,
가,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
좀,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
누그러지면,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
다시한번,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
가서,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
여러분들께,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
소개해드리겠습니다,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
ㅎㅎ,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
그럼,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
모두,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
마스크,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
꼭,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
착용하시고!,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
건강조심하세요!!!,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*주소,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
-,O,XtGLnrrbXvY,
경기도,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수원시,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
팔달구,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
신풍로,B_LOC,XtGLnrrbXvY,
67,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*영업시간,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
평일,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
1:00 -8:00,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
/,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
토,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
2:00-0:00,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
/,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
일,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
4:00-8:00,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
2,O,XtGLnrrbXvY,
.,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
소곤소곤,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
카페&샵,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
(sogonsogon_cafe),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*주소,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
-,O,XtGLnrrbXvY,
경기도,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수원시,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
팔달구,B_LOC,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
교동,O,XtGLnrrbXvY,
6-111,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
1층,O,XtGLnrrbXvY,
(,O,XtGLnrrbXvY,
유림회관,O,XtGLnrrbXvY,
",향교",O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
옆,O,XtGLnrrbXvY,
),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*영업시간,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
화요일,O,XtGLnrrbXvY,
/,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수요일,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
휴무,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
12:00,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
- 21:00,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
3,O,XtGLnrrbXvY,
.,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
삐삐네,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
(pipine_official),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*주소,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
:,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
영통구,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
광교호수공원로,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
80,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
4,O,XtGLnrrbXvY,
.,O,XtGLnrrbXvY,
베를린팥문,O,XtGLnrrbXvY,
점,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
(berlin_pot),O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*주소,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
-,O,XtGLnrrbXvY,
경기도,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수원시,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
영통구,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
광교호수공원로,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
80,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
앨리웨이 마슬마켓,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
5,O,XtGLnrrbXvY,
토끼네잡화상점,B_TOR,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
(tokkima,O,XtGLnrrbXvY,
rket_),O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
*택배가능,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
*주소,O,XtGLnrrbXvY,
ㅡㅡㅡ,ㅡㅡㅡ,XtGLnrrbXvY,
-,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
경기도,O,XtGLnrrbXvY,
 ,O,XtGLnrrbXvY,
수원시,O,XtGLnrrbXvY,
