단어,개체명 인식,id,***
nc큐브,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
/,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
트리플,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
스트리트,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
/,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
야경,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
영상,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
/,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
야경,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
명소,O,SD9IQZyD0-M,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
겨울,O,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
바다,O,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
보러,O,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
가서,O,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
조개구이,O,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
먹방,O,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
/,O,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
인천,B_LOC,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
영종도,B_TOR,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
브이로그,O,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
/,O,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
byeoling,O,wLafWvJVHBg,
 ,O,wLafWvJVHBg,
한별,O,wLafWvJVHBg,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG],O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
인천대공원,B_TOR,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
산책,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
브이로그,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
|,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
3번째,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
애플펜슬,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
언박싱..,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
|,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
친구,O,vbDYwFuZUow,
랑,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
마라탕,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
|,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
샌드위치,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
|,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
컵라면,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
|,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
참치김밥,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
|,O,vbDYwFuZUow,
 ,O,vbDYwFuZUow,
뚜비,O,vbDYwFuZUow,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
인천,B_LOC,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
군포,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
여행VLOG,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
|,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
발,O,4zEPPzvGvBM,
이,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
향하는대로..?????♀????,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
급,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
당일치기,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
브이로그,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
(feat.,O,4zEPPzvGvBM,
군포,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
홍종흔베이커리,O,4zEPPzvGvBM,
/,O,4zEPPzvGvBM,
인천,B_LOC,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
월미도,B_TOR,4zEPPzvGvBM,
/,O,4zEPPzvGvBM,
송도,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
센트럴파크,O,4zEPPzvGvBM,
/,O,4zEPPzvGvBM,
송도,O,4zEPPzvGvBM,
 ,O,4zEPPzvGvBM,
한옥카페),O,4zEPPzvGvBM,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
인천,B_LOC,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
영종도,B_TOR,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
데이트,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
vlog,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
|,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
감성브이로그,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
인,O,gH6a0i3bDTE,
척하는,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
찐텐vlog,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
랄까..?,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
+,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
드라이브,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
+,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
영종도,B_TOR,gH6a0i3bDTE,
핫플,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
+,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
꽁스타,O,gH6a0i3bDTE,
멍,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
+,O,gH6a0i3bDTE,
 ,O,gH6a0i3bDTE,
바다,B_CAF,gH6a0i3bDTE,
앞테라스,I_CAF,gH6a0i3bDTE,
스,O,gH6a0i3bDTE,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
연상연하,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
부부,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
데이트,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
브이로그,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
|,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
꽁냥꽁냥,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
인천대공원,B_TOR,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
나들이,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
/동물원,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
/,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
인천,B_LOC,tLU8rUwTIYo,
데이트,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
/,O,tLU8rUwTIYo,
쪽갈비,O,tLU8rUwTIYo,
먹방,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
/Date,O,tLU8rUwTIYo,
 ,O,tLU8rUwTIYo,
vlog,O,tLU8rUwTIYo,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
Vlog,O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
초보운전,O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
브이로그,O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
",",O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
영종도,B_TOR,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
미단시티,O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
",",O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
인천국제공항,O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
고속도로,O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
",",O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
운전연수,O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
",",O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
운전면허따고,O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
첫,O,RDpqwVMyxwY,
 ,O,RDpqwVMyxwY,
주행,O,RDpqwVMyxwY,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
??,O,dKHS9j2ctbA,
인천여행,O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
Vlog??,O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
|,O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
1박 2일,O,dKHS9j2ctbA,
의,O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
인천,B_LOC,dKHS9j2ctbA,
여행,O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
브이로그,O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
|,O,dKHS9j2ctbA,
월미,B_TOR,dKHS9j2ctbA,
"여행,",O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
인천,B_LOC,dKHS9j2ctbA,
"여행,",O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
월미테마파크,B_TOR,dKHS9j2ctbA,
",",O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
월미열차,O,dKHS9j2ctbA,
",",O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
월미여관,O,dKHS9j2ctbA,
",",O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
차이나타운,B_TOR,dKHS9j2ctbA,
",",O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
경성1950,O,dKHS9j2ctbA,
",",O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
연경,B_LOC,dKHS9j2ctbA,
",",O,dKHS9j2ctbA,
 ,O,dKHS9j2ctbA,
홍두병,B_CAF,dKHS9j2ctbA,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
인천,B_LOC,shSP3x6VYuw,
 ,O,shSP3x6VYuw,
월미도,B_TOR,shSP3x6VYuw,
 ,O,shSP3x6VYuw,
브이로그,O,shSP3x6VYuw,
 ,O,shSP3x6VYuw,
|,O,shSP3x6VYuw,
 ,O,shSP3x6VYuw,
베니키아 호텔,O,shSP3x6VYuw,
에서,O,shSP3x6VYuw,
 ,O,shSP3x6VYuw,
먹다가,O,shSP3x6VYuw,
 ,O,shSP3x6VYuw,
끝난,O,shSP3x6VYuw,
 ,O,shSP3x6VYuw,
호캉스,O,shSP3x6VYuw,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
70대,O,9hLCtGBOxBk,
 ,O,9hLCtGBOxBk,
할머니,O,9hLCtGBOxBk,
 ,O,9hLCtGBOxBk,
인천,B_LOC,9hLCtGBOxBk,
 ,O,9hLCtGBOxBk,
월미도,B_TOR,9hLCtGBOxBk,
 ,O,9hLCtGBOxBk,
바이킹,O,9hLCtGBOxBk,
 ,O,9hLCtGBOxBk,
타다,O,9hLCtGBOxBk,
 ,O,9hLCtGBOxBk,
인천,B_LOC,9hLCtGBOxBk,
월미도,B_TOR,9hLCtGBOxBk,
 ,O,9hLCtGBOxBk,
브이로그,O,9hLCtGBOxBk,
 ,O,9hLCtGBOxBk,
[,O,9hLCtGBOxBk,
인천홀릭크리에이터,O,9hLCtGBOxBk,
 ,O,9hLCtGBOxBk,
],O,9hLCtGBOxBk,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
VLOG,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
::,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
일상,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
브이로그,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
|,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
엄마,O,czlKIm0rtm0,
랑,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
?,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
트리플,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
스트리트,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
?,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
센트럴파크,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
?,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
인천대학교,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
?,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
구월동,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
?,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
60계치킨,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
?,O,czlKIm0rtm0,
 ,O,czlKIm0rtm0,
대학생,O,czlKIm0rtm0,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
V,O,Exunbw0JFUE,
LOG,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
],O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
인천,B_LOC,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
영종도,B_TOR,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
드라이브,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
브이로그,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
??,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
데이트코스,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
|,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
영종도,B_TOR,Exunbw0JFUE,
맛집,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
|,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
영종도,B_TOR,Exunbw0JFUE,
카페,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
|,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
이찌,O,Exunbw0JFUE,
 ,O,Exunbw0JFUE,
2zzzzi,O,Exunbw0JFUE,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG],O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
인천,B_LOC,sgmESkmD3rc,
여행,O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
브이로그,O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
|,O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
월미도,B_TOR,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
|,O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
차이나타운,B_TOR,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
|,O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
호텔,O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
월미도,B_TOR,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
|,O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
호캉스,O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
|,O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
1박2일,O,sgmESkmD3rc,
 ,O,sgmESkmD3rc,
|,O,sgmESkmD3rc,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[Vlog],O,TqlN2NjV5Iw,
 ,O,TqlN2NjV5Iw,
친구,O,TqlN2NjV5Iw,
들이랑,O,TqlN2NjV5Iw,
 ,O,TqlN2NjV5Iw,
월미도,B_TOR,TqlN2NjV5Iw,
 ,O,TqlN2NjV5Iw,
나들이,O,TqlN2NjV5Iw,
 ,O,TqlN2NjV5Iw,
ㅣ,O,TqlN2NjV5Iw,
 ,O,TqlN2NjV5Iw,
인천차이나타운,B_TOR,TqlN2NjV5Iw,
 ,O,TqlN2NjV5Iw,
&amp;,O,TqlN2NjV5Iw,
 ,O,TqlN2NjV5Iw,
월미테마파크,B_TOR,TqlN2NjV5Iw,
 ,O,TqlN2NjV5Iw,
??,O,TqlN2NjV5Iw,
 ,O,TqlN2NjV5Iw,
ㅣ,O,TqlN2NjV5Iw,
 ,O,TqlN2NjV5Iw,
일상브이로그,O,TqlN2NjV5Iw,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
대학생,O,RCepYzTUcoY,
 ,O,RCepYzTUcoY,
힐링,O,RCepYzTUcoY,
 ,O,RCepYzTUcoY,
브이로그ㅣ,O,RCepYzTUcoY,
엄마,O,RCepYzTUcoY,
랑,O,RCepYzTUcoY,
 ,O,RCepYzTUcoY,
단둘이,O,RCepYzTUcoY,
 ,O,RCepYzTUcoY,
"호캉스,",O,RCepYzTUcoY,
 ,O,RCepYzTUcoY,
인천,B_LOC,RCepYzTUcoY,
 ,O,RCepYzTUcoY,
네스트 호텔,O,RCepYzTUcoY,
",",O,RCepYzTUcoY,
 ,O,RCepYzTUcoY,
월미도,B_TOR,RCepYzTUcoY,
 ,O,RCepYzTUcoY,
슬링샷,O,RCepYzTUcoY,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
[VLOG],O,rGnJoMb_bd0,
 ,O,rGnJoMb_bd0,
??,O,rGnJoMb_bd0,
인천,B_LOC,rGnJoMb_bd0,
 ,O,rGnJoMb_bd0,
여행,O,rGnJoMb_bd0,
 ,O,rGnJoMb_bd0,
브이로그,O,rGnJoMb_bd0,
 ,O,rGnJoMb_bd0,
(,O,rGnJoMb_bd0,
 ,O,rGnJoMb_bd0,
월미도,B_TOR,rGnJoMb_bd0,
/,O,rGnJoMb_bd0,
차이나타운,B_TOR,rGnJoMb_bd0,
/,O,rGnJoMb_bd0,
동화마을,B_TOR,rGnJoMb_bd0,
/,O,rGnJoMb_bd0,
