단어,개체명 인식,id,***
#日常,O,YAxhuwfVJ24,
 ,O,YAxhuwfVJ24,
#空港,O,YAxhuwfVJ24,
 ,O,YAxhuwfVJ24,
#?社員,O,YAxhuwfVJ24,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
??,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
당일치기,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
인천,B_LOC,TX_zO5utVRo,
여행,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
코스,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
??,O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
인천역,B_LOC,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
-,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
차이나타운,B_TOR,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
-,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
짜장면,B_TOR,TX_zO5utVRo,
박물관,I_TOR,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
-,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
동화마을,B_TOR,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
-,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
월미도,B_TOR,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
안녕하세요,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
미송송파송송입니다??,O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
트윈룩을,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
입고,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
떠난,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
당일치기,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
인천,B_LOC,TX_zO5utVRo,
여행을,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
브이로그로,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
담아봤습니다,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
??,O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
서울,B_LOC,TX_zO5utVRo,*
에서,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
지하철,O,TX_zO5utVRo,
을,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
타고,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
한시간,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
남짓한,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
거리에,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
있는,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
인천,B_LOC,TX_zO5utVRo,
으로,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
갔어요,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
ㅎㅎ,O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
인천역,O,TX_zO5utVRo,
에,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
도착하자,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
마자,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
보이는,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
차이나타운,B_TOR,TX_zO5utVRo,
에서,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
짜장면,O,TX_zO5utVRo,
과,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
짬뽕,O,TX_zO5utVRo,
도,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
먹고,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
후식으로,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
탕후루,O,TX_zO5utVRo,
와,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
포춘쿠키,O,TX_zO5utVRo,
까지,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
????,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
월미도,B_TOR,TX_zO5utVRo,
에,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
도착해서,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
저녁,O,TX_zO5utVRo,
도,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
야무지게,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
먹고,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
관람차도??,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
타고,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
아주,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
알찬,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
여행이였어요!!,O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
이번,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
브이로그,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
영상,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
찍으면서,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
인천,B_LOC,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
여행,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
뽐뿌(?),O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
영상도,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
"찍었는데,",O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
다음,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
영상도,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
또,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
놀러와주세요!,O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
#당일치기,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
#,O,TX_zO5utVRo,
인천,B_LOC,TX_zO5utVRo,
여행,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
#,O,TX_zO5utVRo,
월미도,B_TOR,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
0:30,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
차이나타운,B_TOR,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
2:18,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
카페 아키라,B_CAF,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
3:37,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
동화마을,B_TOR,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
5:40,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
월미도,B_TOR,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
---------------------------------------------------------------------------------------,O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
Instagram,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
:,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
https,O,TX_zO5utVRo,
://,O,TX_zO5utVRo,
www,O,TX_zO5utVRo,
.instagram.com/today_misong,O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
구독과,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
좋아요는,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
저에게,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
큰,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
힘이,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
됩니다,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
??,O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,TX_zO5utVRo,
다음에도,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
좋은,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
영상으로,O,TX_zO5utVRo,
 ,O,TX_zO5utVRo,
만나요??,O,TX_zO5utVRo,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
안뇽,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
미트볼,O,pj8H2DctWF4,
"여러분,",O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
미트입니다!,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
10월 말,O,pj8H2DctWF4,
에,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
제가,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
실기,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
시험을,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
보러,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
인천,B_LOC,pj8H2DctWF4,
에,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
처음,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
갔었어요!!,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
그래서,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
간,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
김에,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
차이나 타운,B_TOR,pj8H2DctWF4,
도,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
가고,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
한강,O,pj8H2DctWF4,
도,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
갔다왔답니다?,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
영상,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
속,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
남,O,pj8H2DctWF4,
사친,O,pj8H2DctWF4,
은,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
세종대,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
실기,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
끝나고,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
같이,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
엽떡,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
먹었던,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
친구,O,pj8H2DctWF4,
에요!(,O,pj8H2DctWF4,
친구,O,pj8H2DctWF4,
입니다,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
오해금지제발..),O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
차이나 타운,B_TOR,pj8H2DctWF4,
에,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
맛있는,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
음식들,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
진짜,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
많이,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
팔더라구요??,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
홍두병,B_CAF,pj8H2DctWF4,
"(강추),",O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
터키,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
아이스크림,O,pj8H2DctWF4,
",",O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
치비코야키,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
등,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
맛있는,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
음식들이,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
가득..!!,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
탕후루,O,pj8H2DctWF4,
는,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
질리도록,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
먹을,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
수,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
있겠더라구요ㅋㅋㅋㅋ,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
담에,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
또,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
가면,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
하얀,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
짜장,O,pj8H2DctWF4,
도,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
먹어봐야겠어요,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
??,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
+,O,pj8H2DctWF4,
포춘쿠키,O,pj8H2DctWF4,
도,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
뽀사봤는데,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
내용이,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
"흠,,??(?)",O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
한강,O,pj8H2DctWF4,
은,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
뿌링클,O,pj8H2DctWF4,
+,O,pj8H2DctWF4,
신전,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
먹고,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
밤도깨비,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
야시장까지,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
먹어치우(?)기,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
위해,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
갔는데요!!,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
??,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
떡볶이,O,pj8H2DctWF4,
랑,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
닭강정,O,pj8H2DctWF4,
만,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
먹고,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
왔지만,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
닭강정,O,pj8H2DctWF4,
이,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
아주,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
"성공적,,????",O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
그리고,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
두 발,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
자전거,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
못,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
타는데,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
궁금해서,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
도전해봤어요!!!,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
??메이크업은,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
가을,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
GRWM,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
참고해주세요,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
??,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
☞https://,O,pj8H2DctWF4,
youtu.be,O,pj8H2DctWF4,
/dGLQ3lLJU30,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
가죽자켓,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
:,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
미트마트,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
2차,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
판매(마감),O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
와인,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
티셔츠,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
:,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
소녀나라,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
중독티셔츠,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
슬랙스,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
:,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
언니가간다,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
핑크,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
가방,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
:,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
정보,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
없음,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
ㅡㅡㅡㅡㅡ?ㅡㅡㅡㅡㅡ,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
??,O,pj8H2DctWF4,
카메라,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
::,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
캐논,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
g7 mark2,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
??편집,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
::,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
어도비 프리미어 프로,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
??,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
mail,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
::,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
miitmin,O,pj8H2DctWF4,
i@,O,pj8H2DctWF4,
gmail,O,pj8H2DctWF4,
.com,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,pj8H2DctWF4,
??instagram,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
::,O,pj8H2DctWF4,
 ,O,pj8H2DctWF4,
http,O,pj8H2DctWF4,
://,O,pj8H2DctWF4,
www,O,pj8H2DctWF4,
.instagram.com/miitmini,O,pj8H2DctWF4,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
인천,B_LOC,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
송도,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
센트럴파크,O,SD9IQZyD0-M,
의,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
낮,O,SD9IQZyD0-M,
과,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
밤,O,SD9IQZyD0-M,
의,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
야경,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
모습을,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
위주로,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
담았어요,O,SD9IQZyD0-M,
 ,O,SD9IQZyD0-M,
:D,O,SD9IQZyD0-M,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
