단어,개체명 인식,id,
vintage,O,DZ3s2WpN1Qc,
 ,O,DZ3s2WpN1Qc,
mood,O,DZ3s2WpN1Qc,
ㅡㅡㅡ,ㅡㅡㅡ,DZ3s2WpN1Qc,
Music,O,DZ3s2WpN1Qc,
 ,O,DZ3s2WpN1Qc,
by,O,DZ3s2WpN1Qc,
 ,O,DZ3s2WpN1Qc,
브금,O,DZ3s2WpN1Qc,
대통령,O,DZ3s2WpN1Qc,
ㅡㅡㅡ,ㅡㅡㅡ,DZ3s2WpN1Qc,
Music,O,DZ3s2WpN1Qc,
 ,O,DZ3s2WpN1Qc,
provided,O,DZ3s2WpN1Qc,
 ,O,DZ3s2WpN1Qc,
by,O,DZ3s2WpN1Qc,
 ,O,DZ3s2WpN1Qc,
브금,O,DZ3s2WpN1Qc,
대통령,O,DZ3s2WpN1Qc,
ㅡㅡㅡ,ㅡㅡㅡ,DZ3s2WpN1Qc,
Watch,O,DZ3s2WpN1Qc,
 ,O,DZ3s2WpN1Qc,
:,O,DZ3s2WpN1Qc,
 ,O,DZ3s2WpN1Qc,
Watch,O,DZ3s2WpN1Qc,
 ,O,DZ3s2WpN1Qc,
:,O,DZ3s2WpN1Qc,
 ,O,DZ3s2WpN1Qc,
http,O,DZ3s2WpN1Qc,
s://,O,DZ3s2WpN1Qc,
youtu.be/5kGEyvMUXM4,O,DZ3s2WpN1Qc,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
슬로우,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
시티,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천,B_LOC,FD_uYSTenDQ,
!,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천,B_LOC,FD_uYSTenDQ,
에서의,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
2박 3일,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
브이로그.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
여행,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
일정을,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
공유합니다.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
친구,O,FD_uYSTenDQ,
와,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
함께,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
다녀오기,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
정말,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
좋은,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
곳인,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
것,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
같아요.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
버스,O,FD_uYSTenDQ,
도,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
잘,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
다니고,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
택시,O,FD_uYSTenDQ,
도,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
잘,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
잡힙니다.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
대신,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
따뜻한,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
날에,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
가시기를,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
추천해요.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
바람이,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
정말,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
추웠어요!,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
(눈물),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
제일,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
추천하는,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
맛집은,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
나눌터,B_RES,FD_uYSTenDQ,
",",O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
카페는,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
밀림슈퍼,B_CAF,FD_uYSTenDQ,
를,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
강추합니다.,O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
[,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
첫 째날,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
일정,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
],O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
1,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
김포공항,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
-,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
여수공항,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
도착.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천역,O,FD_uYSTenDQ,
으로,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
버스,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
이동,O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
2,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
점심식사,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
(나눌터.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
메뉴,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
7~8천원 대,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
3,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천만,B_TOR,FD_uYSTenDQ,
국가정원,I_TOR,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
방문,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
후,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
스카이큐브,O,FD_uYSTenDQ,
를,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
타서,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
습지로,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
이동,O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
4,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천만습지,B_TOR,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
"방문,",O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
용산전망대,B_TOR,FD_uYSTenDQ,
까지,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
오르기,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
(습지,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
전체,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
일정,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
도보,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
2~3시간,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
소요),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
진짜,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
넓고,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
날씨,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
좋은,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
날,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
가셔야해요.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
저,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
지금,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
몸살났어욬ㅋㅋㅋㅋ,O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
5,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
저녁,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
먹고,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
끝!,O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
[,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
둘 째날,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
일정,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
],O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
1,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
흥덕식당,B_RES,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
정식으로,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
아점,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
(,O,FD_uYSTenDQ,
8~1만 2천원대,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
2,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
밀림슈퍼,B_CAF,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
(,O,FD_uYSTenDQ,
5500원대,O,FD_uYSTenDQ,
~),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
강추!!!,O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
3,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천,B_LOC,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
드라마,O,FD_uYSTenDQ,
세트장,O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
4,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
와온해변,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
일몰보기,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
(일몰이,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
잘,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
안,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
보였고,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
이동이,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
불편했어요.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
뚜벅이분들께는,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
하드코어,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
장소에요.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
택시,O,FD_uYSTenDQ,
도,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
안,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
잡히니,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
버스,O,FD_uYSTenDQ,
시간,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
잘,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
보고,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
가셔야해요.),O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
5,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
광주식당,B_RES,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
육회비빔밥,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
(,O,FD_uYSTenDQ,
1만원,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
[,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
마지막 날,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
일정,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
],O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
1,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천역,B_LOC,FD_uYSTenDQ,
에,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
짐,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
맡기기,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
(,O,FD_uYSTenDQ,
하루,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
2천원,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
2,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천,B_LOC,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
다락카레,B_RES,FD_uYSTenDQ,
ㅡㅡㅡ,ㅡㅡㅡ,FD_uYSTenDQ,
3,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천,B_LOC,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
청춘창고,B_TOR,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
(,O,FD_uYSTenDQ,
1층,O,FD_uYSTenDQ,
에는,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
"먹거리,",O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
2층,O,FD_uYSTenDQ,
에는,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
체험샵이,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
있어요!),O,FD_uYSTenDQ,
ㅡㅡㅡ,O,FD_uYSTenDQ,
4,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
브루웍스 카페,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
(,O,FD_uYSTenDQ,
카카오라떼,O,FD_uYSTenDQ,
가,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
유명하다,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
네요!,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
"5,500원대",O,FD_uYSTenDQ,
~),O,FD_uYSTenDQ,
ㅡㅡㅡ,O,FD_uYSTenDQ,
5,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천역,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
이마트,O,FD_uYSTenDQ,
",",O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
홈플러스,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
방문,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
후,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
여수공항,O,FD_uYSTenDQ,
으로,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
이동.,O,FD_uYSTenDQ,
ㅡㅡㅡ,O,FD_uYSTenDQ,
(공항으로,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
가는,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
버스,O,FD_uYSTenDQ,
가,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
5시 이후,O,FD_uYSTenDQ,
면,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
거의,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
없어가지고,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
저희는,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
어쩔,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
수,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
없이,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
택시,O,FD_uYSTenDQ,
를,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
탔어요.,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
꼭,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
공항으로,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
가는,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
시간도,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
체크해보시고,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
비용,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
절감을,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
위해,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
버스,O,FD_uYSTenDQ,
를,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
추천합니다!),O,FD_uYSTenDQ,
ㅡㅡㅡ,O,FD_uYSTenDQ,
6,O,FD_uYSTenDQ,
),O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
여수공항,O,FD_uYSTenDQ,
에서,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
김포공항,O,FD_uYSTenDQ,
으로,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
이동,O,FD_uYSTenDQ,
ㅡㅡㅡ,O,FD_uYSTenDQ,
-,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
난희,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
SNS,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
채널,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
-,O,FD_uYSTenDQ,
ㅡㅡㅡ,O,FD_uYSTenDQ,
난희,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
Facebook,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
:,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
http,O,FD_uYSTenDQ,
://,O,FD_uYSTenDQ,
www,O,FD_uYSTenDQ,
.facebook.com/nanheetoon,O,FD_uYSTenDQ,
ㅡㅡㅡ,O,FD_uYSTenDQ,
난희,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
Instagram,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
:,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
http,O,FD_uYSTenDQ,
://,O,FD_uYSTenDQ,
www,O,FD_uYSTenDQ,
.instagram.com/nanheemang,O,FD_uYSTenDQ,
ㅡㅡㅡ,O,FD_uYSTenDQ,
난희,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
e-mail,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
:,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
univ2018@naver,O,FD_uYSTenDQ,
.com,O,FD_uYSTenDQ,
ㅡㅡㅡ,O,FD_uYSTenDQ,
*,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
웹툰,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
"제작,",O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
콘텐츠,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
"제작,",O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
강의,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
&,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
"행사,",O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
제휴,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
등의,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
모든,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
문의는,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
메일로,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
부탁드립니다.,O,FD_uYSTenDQ,
ㅡㅡㅡ,O,FD_uYSTenDQ,
순천,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
브이로그,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
/,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
순천,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
여행,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
/,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
친구,O,FD_uYSTenDQ,
랑,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
여행,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
/,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
뚜벅이,O,FD_uYSTenDQ,
 ,O,FD_uYSTenDQ,
여행,O,FD_uYSTenDQ,
ㅡㅡㅡ,O,ㅡㅡㅡ,
ARUMY VLOG,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
#2,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
순천,O,KLrFdufPCcY,
여행,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
브이로그,O,KLrFdufPCcY,
ㅡㅡㅡ,O,KLrFdufPCcY,
[,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
순천만국가정원,B_TOR,KLrFdufPCcY,
/,O,KLrFdufPCcY,
드라마촬영장,O,KLrFdufPCcY,
/,O,KLrFdufPCcY,
와온해변,B_TOR,KLrFdufPCcY,
/,O,KLrFdufPCcY,
브루웍스 카페,B_CAF,KLrFdufPCcY,
/,O,KLrFdufPCcY,
청춘창고,B_TOR,KLrFdufPCcY,
/,O,KLrFdufPCcY,
노을한옥펜션,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
],O,KLrFdufPCcY,
ㅡㅡㅡ,O,KLrFdufPCcY,
순천1박2일,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
영상입니다,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
재밌게,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
봐주세요,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
-!,O,KLrFdufPCcY,
ㅡㅡㅡ,O,KLrFdufPCcY,
http,O,KLrFdufPCcY,
s://,O,KLrFdufPCcY,
blog.naver.com/aru_my,O,KLrFdufPCcY,
ㅡㅡㅡ,O,KLrFdufPCcY,
https://,O,KLrFdufPCcY,
instagram.com/aru.my,O,KLrFdufPCcY,
ㅡㅡㅡ,O,KLrFdufPCcY,
-BGM-,O,KLrFdufPCcY,
ㅡㅡㅡ,O,KLrFdufPCcY,
you,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
know-jef,O,KLrFdufPCcY,
ㅡㅡㅡ,O,KLrFdufPCcY,
as,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
leaves,O,KLrFdufPCcY,
 ,O,KLrFdufPCcY,
