단어,개체명 인식,id,
ㅡㅡㅡ,ㅡㅡㅡ,FzPFiKXLZL8,
Thank,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
you,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
for,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
watching,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
my,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
video,O,FzPFiKXLZL8,
ㅡㅡㅡ,ㅡㅡㅡ,FzPFiKXLZL8,
#여행브이로그,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
#국내여행브이로그,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
#,O,FzPFiKXLZL8,
대학생,O,FzPFiKXLZL8,
브이로그,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
#혼자여행,O,FzPFiKXLZL8,
ㅡㅡㅡ,ㅡㅡㅡ,FzPFiKXLZL8,
-----------------------------------------------------------------------------------------------------,O,FzPFiKXLZL8,
ㅡㅡㅡ,ㅡㅡㅡ,FzPFiKXLZL8,
*경비,O,FzPFiKXLZL8,
ㅡㅡㅡ,ㅡㅡㅡ,FzPFiKXLZL8,
-,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
감자,B_CAF,FzPFiKXLZL8,
밭(,I_CAF,FzPFiKXLZL8,
친구,O,FzPFiKXLZL8,
선물,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
제외),O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
"11,100",O,FzPFiKXLZL8,
ㅡㅡㅡ,ㅡㅡㅡ,FzPFiKXLZL8,
-,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
막국수,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
"8,000",O,FzPFiKXLZL8,
ㅡㅡㅡ,ㅡㅡㅡ,FzPFiKXLZL8,
-,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
카페,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
올라,B_CAF,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
그린티라떼,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
"5,000",O,FzPFiKXLZL8,
ㅡㅡㅡ,ㅡㅡㅡ,FzPFiKXLZL8,
-,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
교통비(,O,FzPFiKXLZL8,
지하철,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
+,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
버스,O,FzPFiKXLZL8,
),O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
"약 6,000",O,FzPFiKXLZL8,
ㅡㅡㅡ,ㅡㅡㅡ,FzPFiKXLZL8,
=,O,FzPFiKXLZL8,
 ,O,FzPFiKXLZL8,
"약 30,100",O,FzPFiKXLZL8,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,HvcaSSt2tkg,
춘천,B_LOC,HvcaSSt2tkg,
여행,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
#,O,HvcaSSt2tkg,
춘천,B_LOC,HvcaSSt2tkg,
맛집,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
#,O,HvcaSSt2tkg,
춘천,B_LOC,HvcaSSt2tkg,
카페,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
#,O,HvcaSSt2tkg,
감자,B_CAF,HvcaSSt2tkg,
밭,I_CAF,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
#,O,HvcaSSt2tkg,
온이,B_CAF,HvcaSSt2tkg,
카페,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
#,O,HvcaSSt2tkg,
통나무집,B_RES,HvcaSSt2tkg,
닭갈비,I_RES,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
#,O,HvcaSSt2tkg,
커플,O,HvcaSSt2tkg,
여행,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
#국내여행,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
#국내여행추천,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
#,O,HvcaSSt2tkg,
700일,O,HvcaSSt2tkg,
기념,O,HvcaSSt2tkg,
ㅡㅡㅡ,ㅡㅡㅡ,HvcaSSt2tkg,
ㅡㅡㅡ,ㅡㅡㅡ,HvcaSSt2tkg,
이번에는,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
춘천,B_LOC,HvcaSSt2tkg,
으로,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
여행을,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
다녀왔어요,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
ㅎㅎ,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
벌써,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
저희가,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
사귄지,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
700일,O,HvcaSSt2tkg,
이에요,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
시간이,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
정말,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
빠른,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
것,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
같아요.,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
날씨가,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
너무,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
더워서,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
야외활동을,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
많이,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
못,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
한게,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
아쉬워요.,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
날씨,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
좋을,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
때,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
다시,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
한번,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
춘천,B_LOC,HvcaSSt2tkg,
에,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
가볼려구요,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
?,O,HvcaSSt2tkg,
ㅡㅡㅡ,ㅡㅡㅡ,HvcaSSt2tkg,
혹시,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
궁금하신,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
부분,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
있으시면,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
댓글,O,HvcaSSt2tkg,
 ,O,HvcaSSt2tkg,
남겨주세요!,O,HvcaSSt2tkg,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
드디어...,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
올리는....,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
춘천,B_LOC,ePJrFffrVDk,
...,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
븨로그,O,ePJrFffrVDk,
ㅡㅡㅡ,ㅡㅡㅡ,ePJrFffrVDk,
#,O,ePJrFffrVDk,
강원도,B_LOC,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
#,O,ePJrFffrVDk,
춘천,B_LOC,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
#여행,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
#,O,ePJrFffrVDk,
1박2일,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
#대학교,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
#,O,ePJrFffrVDk,
친구,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
#,O,ePJrFffrVDk,
카누,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
#,O,ePJrFffrVDk,
레일바이크,B_TOR,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
#,O,ePJrFffrVDk,
카누,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
#,O,ePJrFffrVDk,
산토리니,B_CAF,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
#카페,O,ePJrFffrVDk,
ㅡㅡㅡ,ㅡㅡㅡ,ePJrFffrVDk,
??,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
영상,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
내,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
음악,O,ePJrFffrVDk,
 ,O,ePJrFffrVDk,
??,O,ePJrFffrVDk,
ㅡㅡㅡ,ㅡㅡㅡ,ePJrFffrVDk,
https://,O,ePJrFffrVDk,
youtu.be/o1IrDC9sQoU,O,ePJrFffrVDk,
ㅡㅡㅡ,ㅡㅡㅡ,ePJrFffrVDk,
http,O,ePJrFffrVDk,
s://,O,ePJrFffrVDk,
youtu.be,O,ePJrFffrVDk,
/yn,O,ePJrFffrVDk,
RAqe,O,ePJrFffrVDk,
lEEY0,O,ePJrFffrVDk,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
instagram,O,nbrDUK98Bzs,
@,O,nbrDUK98Bzs,
jomjeong,O,nbrDUK98Bzs,
_,O,nbrDUK98Bzs,
ㅡㅡㅡ,ㅡㅡㅡ,nbrDUK98Bzs,
진짜,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
회영루,B_RES,nbrDUK98Bzs,
가서,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
중국냉면,O,nbrDUK98Bzs,
은,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
꼭,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
드셔보세요!!!,O,nbrDUK98Bzs,
ㅡㅡㅡ,ㅡㅡㅡ,nbrDUK98Bzs,
여름,O,nbrDUK98Bzs,
에,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
콩국수,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
말고,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
중국냉면,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
먹고싶을,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
것,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
같아요..,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
또,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
먹고싶구만...,O,nbrDUK98Bzs,
ㅡㅡㅡ,ㅡㅡㅡ,nbrDUK98Bzs,
(,O,nbrDUK98Bzs,
견과류 알러지,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
있는사람들은,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
꼭,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
확인하고,O,nbrDUK98Bzs,
 ,O,nbrDUK98Bzs,
먹기!!),O,nbrDUK98Bzs,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
안녕하세요!,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
제이마인,O,GfW0q8X8RXU,
입니다,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
:),O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
여행,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
영상은,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
처음인데,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
친구,O,GfW0q8X8RXU,
랑,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
단둘,O,GfW0q8X8RXU,
이,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
간,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
여행에서,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
제,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
얼굴,O,GfW0q8X8RXU,
만,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
모자이크,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
처리를,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
하는건,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
아닌,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
것,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
같아서,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
의도치,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
않게,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
얼굴,O,GfW0q8X8RXU,
을,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
공개해버렸..어요(소심),O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
예쁘게,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
봐주세요,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
??,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
(업로드,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
도중에,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
약간의,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
오류가,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
나서,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
초반,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
인트로,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
부분과,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
중간,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
부분에,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
어색한,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
부분이,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
생겨버렸어요..,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
죄송합니다??),O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
??,O,GfW0q8X8RXU,
춘천,B_LOC,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
꼭,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
가야하는,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
곳,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
해피초원목장,B_TOR,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
-,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
한국,O,GfW0q8X8RXU,
의,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
스위스,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
??,O,GfW0q8X8RXU,
춘천,B_LOC,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
맛집,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
추천,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
유하,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
-,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
대창덮밥,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
토담,B_RES,GfW0q8X8RXU,
숯불,I_RES,GfW0q8X8RXU,
닭갈비,I_RES,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
??,O,GfW0q8X8RXU,
춘천,B_LOC,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
카페,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
추천,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
유기농카페,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
-,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
핑크뮬리,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
구봉산,B_TOR,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
전망대,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
카페거리,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
-,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
야경,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
카페,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
감자밭,B_CAF,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
-,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
감자빵,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
광장상회,B_CAF,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
-,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
인절미크로플,O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,GfW0q8X8RXU,
[이,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
영상은,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
사회적,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
거리두기,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
1단계,O,GfW0q8X8RXU,
가,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
시행중이던,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
10월 말,O,GfW0q8X8RXU,
에,O,GfW0q8X8RXU,
 ,O,GfW0q8X8RXU,
촬영하였습니다],O,GfW0q8X8RXU,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
처음,O,MogAJuTOghA,
 ,O,MogAJuTOghA,
찍어봐서,O,MogAJuTOghA,
 ,O,MogAJuTOghA,
많이,O,MogAJuTOghA,
 ,O,MogAJuTOghA,
흔들리고,O,MogAJuTOghA,
 ,O,MogAJuTOghA,
어설프네요..ㅠㅠ,O,MogAJuTOghA,
 ,O,MogAJuTOghA,
??,O,MogAJuTOghA,
ㅡㅡㅡ,ㅡㅡㅡ,MogAJuTOghA,
#,O,MogAJuTOghA,
춘천,B_LOC,MogAJuTOghA,
 ,O,MogAJuTOghA,
#브이로그,O,MogAJuTOghA,
 ,O,MogAJuTOghA,
##,O,MogAJuTOghA,
막국수,O,MogAJuTOghA,
 ,O,MogAJuTOghA,
#박물관,O,MogAJuTOghA,
 ,O,MogAJuTOghA,
#,O,MogAJuTOghA,
이상원뮤지엄스테이,O,MogAJuTOghA,
ㅡㅡㅡ,ㅡㅡㅡ,ㅡㅡㅡ,
#,O,DhZRh_itmRs,
춘천,B_LOC,DhZRh_itmRs,
#,O,DhZRh_itmRs,
춘천,B_LOC,DhZRh_itmRs,
여행#,O,DhZRh_itmRs,
춘천,B_LOC,DhZRh_itmRs,
맛집,O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
안녕하세요,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
??,O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
베베블러,O,DhZRh_itmRs,
입니당,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
:),O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
(,O,DhZRh_itmRs,
2019.07.05-2019.07.06,O,DhZRh_itmRs,
),O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
춘천,B_LOC,DhZRh_itmRs,
에,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
사는,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
친구,O,DhZRh_itmRs,
랑,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
춘천,B_LOC,DhZRh_itmRs,
의,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
요기,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
조기,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
놀다,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
왔어용!,O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
오랜만에,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
소소하게,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
친구,O,DhZRh_itmRs,
네,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
집에서,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
친구,O,DhZRh_itmRs,
의,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
취미도,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
구경하고,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
술,O,DhZRh_itmRs,
도,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
"먹고,",O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
그,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
다음날,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
춘천,B_LOC,DhZRh_itmRs,
의,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
육림고개,B_TOR,DhZRh_itmRs,
",",O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
"맛집,",O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
목장,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
등등,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
알차게,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
다녀왔네용,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
ㅋㅋㅋㅋ,O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
영상은,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
너무,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
길어져서,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
1편,O,DhZRh_itmRs,
과,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
2편,O,DhZRh_itmRs,
으로,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
나눠서,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
올립니당!,O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
2편,O,DhZRh_itmRs,
도,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
기대해,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
주세용!,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
??,O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
친구,O,DhZRh_itmRs,
와,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
함께한,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
춘천,B_LOC,DhZRh_itmRs,
에서의,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
일상,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
"브이로그,",O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
재밌게,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
봐주셨으면,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
좋겠어요!,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
:),O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
오늘,O,DhZRh_itmRs,
도,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
시청해주셔서,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
감사하구요!,O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
좋은,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
주말,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
보내세요!,O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
[일상을 여행처럼,O,DhZRh_itmRs,
],O,DhZRh_itmRs,
ㅡㅡㅡ,ㅡㅡㅡ,DhZRh_itmRs,
*영상은,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
고화질,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
1080p,O,DhZRh_itmRs,
버전으로,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
맞춰주시면,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
더,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
좋은,O,DhZRh_itmRs,
 ,O,DhZRh_itmRs,
